68.0,656.0
68.0,2922.0
68.0,81.0
68.0,1217.0
68.0,98.0
68.0,2399.0
68.0,2408.0
68.0,4142.0
68.0,109.0
68.0,116.0
68.0,815.0
68.0,3186.0
68.0,1867.0
68.0,3615.0
68.0,2475.0
68.0,182.0
68.0,2491.0
68.0,1919.0
68.0,809.0
68.0,4159.0
68.0,827.0
68.0,1971.0
68.0,4289.0
68.0,3122.0
68.0,1976.0
68.0,2142.0
68.0,2046.0
68.0,3719.0
68.0,2591.0
68.0,2015.0
68.0,1438.0
68.0,2283.0
68.0,1455.0
68.0,4331.0
68.0,3784.0
68.0,2156.0
68.0,1491.0
68.0,1493.0
68.0,408.0
68.0,1540.0
68.0,1026.0
68.0,2751.0
68.0,4539.0
68.0,1715.0
68.0,1565.0
68.0,2205.0
68.0,3007.0
68.0,3969.0
68.0,2254.0
68.0,1595.0
68.0,2318.0
68.0,570.0
81.0,3387.0
81.0,2865.0
81.0,3781.0
81.0,1143.0
81.0,596.0
81.0,4133.0
81.0,3007.0
81.0,4415.0
81.0,1565.0
81.0,1018.0
81.0,1491.0
81.0,1351.0
81.0,2491.0
81.0,1958.0
81.0,1819.0
81.0,2468.0
81.0,2399.0
81.0,4142.0
81.0,2751.0
81.0,2201.0
81.0,2901.0
81.0,2904.0
81.0,2480.0
81.0,182.0
81.0,2475.0
81.0,2388.0
81.0,1976.0
81.0,4539.0
81.0,2278.0
81.0,3592.0
81.0,574.0
81.0,2922.0
81.0,724.0
81.0,2046.0
81.0,3719.0
81.0,4642.0
93.0,129.0
93.0,1441.0
93.0,4341.0
93.0,1294.0
93.0,2759.0
93.0,330.0
93.0,942.0
93.0,2046.0
93.0,1728.0
93.0,1376.0
93.0,3541.0
93.0,665.0
93.0,3876.0
93.0,367.0
93.0,707.0
93.0,1486.0
93.0,393.0
93.0,724.0
98.0,2294.0
98.0,2643.0
98.0,2408.0
98.0,596.0
98.0,4397.0
98.0,4142.0
98.0,1496.0
98.0,2112.0
98.0,3871.0
98.0,4341.0
98.0,4331.0
98.0,2751.0
98.0,123.0
98.0,623.0
98.0,4208.0
98.0,2475.0
98.0,1114.0
98.0,1444.0
98.0,781.0
98.0,182.0
98.0,3921.0
98.0,4289.0
98.0,1585.0
98.0,3670.0
98.0,1143.0
98.0,1376.0
98.0,1565.0
98.0,1220.0
98.0,2491.0
98.0,2922.0
98.0,2015.0
98.0,2359.0
98.0,3387.0
98.0,1878.0
98.0,527.0
98.0,2804.0
98.0,1784.0
98.0,1687.0
98.0,1217.0
98.0,2950.0
98.0,1089.0
98.0,2532.0
98.0,2533.0
98.0,1061.0
98.0,1802.0
98.0,2613.0
98.0,3436.0
98.0,982.0
98.0,1540.0
98.0,1819.0
98.0,1822.0
98.0,2839.0
98.0,3122.0
98.0,408.0
98.0,3521.0
98.0,2278.0
98.0,3572.0
98.0,3855.0
98.0,2283.0
98.0,1397.0
98.0,940.0
98.0,1695.0
98.0,196.0
105.0,3866.0
105.0,588.0
105.0,3590.0
105.0,3552.0
105.0,1585.0
105.0,1715.0
105.0,784.0
105.0,4078.0
105.0,1565.0
105.0,3325.0
105.0,735.0
105.0,2359.0
105.0,4415.0
105.0,3179.0
105.0,222.0
105.0,4295.0
105.0,2951.0
105.0,3154.0
105.0,2306.0
105.0,2885.0
105.0,393.0
105.0,702.0
105.0,3235.0
105.0,1819.0
105.0,793.0
105.0,1822.0
105.0,2694.0
105.0,2831.0
105.0,847.0
105.0,4151.0
105.0,574.0
105.0,2998.0
105.0,724.0
105.0,4642.0
105.0,3719.0
107.0,427.0
107.0,1376.0
107.0,3592.0
107.0,3615.0
107.0,291.0
107.0,1294.0
107.0,2032.0
107.0,1297.0
107.0,3072.0
107.0,2901.0
107.0,904.0
107.0,1444.0
107.0,1970.0
107.0,1976.0
107.0,4382.0
107.0,1455.0
107.0,1691.0
107.0,499.0
107.0,1565.0
107.0,4151.0
107.0,3830.0
107.0,2218.0
107.0,670.0
107.0,2088.0
107.0,4105.0
107.0,1476.0
107.0,1802.0
107.0,111.0
107.0,560.0
107.0,2694.0
107.0,570.0
107.0,4001.0
107.0,656.0
107.0,3271.0
107.0,1535.0
107.0,2475.0
107.0,2283.0
107.0,2268.0
107.0,1695.0
109.0,2388.0
109.0,4078.0
109.0,4331.0
109.0,3213.0
109.0,2922.0
109.0,670.0
109.0,1491.0
109.0,1217.0
109.0,1802.0
109.0,1501.0
109.0,2591.0
109.0,1397.0
109.0,3111.0
109.0,1819.0
109.0,4142.0
109.0,1523.0
109.0,116.0
109.0,3855.0
109.0,1971.0
109.0,2751.0
109.0,4208.0
109.0,2475.0
109.0,182.0
109.0,2336.0
109.0,3644.0
109.0,2491.0
109.0,203.0
109.0,1695.0
109.0,1976.0
109.0,3252.0
109.0,2283.0
111.0,2865.0
111.0,1143.0
111.0,3592.0
111.0,4397.0
111.0,4001.0
111.0,1861.0
111.0,4052.0
111.0,1571.0
111.0,4190.0
111.0,2318.0
111.0,182.0
111.0,1476.0
111.0,1294.0
111.0,2032.0
111.0,3915.0
111.0,1535.0
111.0,1444.0
111.0,2046.0
111.0,1604.0
111.0,2388.0
111.0,1565.0
111.0,2205.0
111.0,2491.0
111.0,735.0
111.0,2218.0
111.0,670.0
111.0,4105.0
111.0,3855.0
111.0,1486.0
111.0,3436.0
111.0,3541.0
111.0,570.0
111.0,2399.0
111.0,560.0
111.0,1540.0
111.0,1822.0
111.0,4341.0
111.0,4151.0
111.0,3271.0
111.0,724.0
111.0,1254.0
116.0,2591.0
116.0,3122.0
116.0,2278.0
116.0,2533.0
116.0,2475.0
116.0,4574.0
116.0,2088.0
116.0,2408.0
116.0,4142.0
116.0,2922.0
116.0,182.0
116.0,736.0
123.0,291.0
123.0,1143.0
123.0,1560.0
123.0,1784.0
123.0,2306.0
123.0,2018.0
123.0,2558.0
123.0,2454.0
123.0,1026.0
123.0,2468.0
123.0,2922.0
123.0,636.0
123.0,1971.0
123.0,3122.0
123.0,182.0
123.0,4331.0
123.0,1217.0
123.0,3719.0
129.0,1264.0
129.0,595.0
129.0,2301.0
129.0,1603.0
129.0,4078.0
129.0,2847.0
129.0,1341.0
129.0,4429.0
129.0,1967.0
129.0,2701.0
129.0,815.0
159.0,2093.0
159.0,1571.0
159.0,3072.0
159.0,3758.0
159.0,1444.0
159.0,636.0
159.0,3644.0
159.0,1565.0
159.0,659.0
159.0,203.0
159.0,2218.0
159.0,670.0
159.0,3078.0
159.0,913.0
159.0,1397.0
159.0,1802.0
159.0,1890.0
159.0,213.0
159.0,2112.0
159.0,2399.0
159.0,4208.0
159.0,1941.0
159.0,1523.0
159.0,570.0
159.0,904.0
159.0,2268.0
159.0,1695.0
170.0,1264.0
170.0,1019.0
170.0,312.0
203.0,3436.0
203.0,659.0
203.0,1264.0
203.0,670.0
203.0,527.0
203.0,4105.0
203.0,536.0
203.0,1491.0
203.0,2951.0
203.0,815.0
203.0,3615.0
203.0,1802.0
203.0,913.0
203.0,1819.0
203.0,3072.0
203.0,4208.0
203.0,2475.0
203.0,982.0
203.0,904.0
203.0,2283.0
203.0,636.0
203.0,2408.0
203.0,1523.0
203.0,1695.0
203.0,1976.0
203.0,1977.0
203.0,3644.0
203.0,499.0
203.0,1565.0
203.0,724.0
203.0,1220.0
203.0,1397.0
203.0,2268.0
203.0,2289.0
213.0,3549.0
213.0,1422.0
213.0,896.0
213.0,1264.0
213.0,1381.0
213.0,2901.0
213.0,1948.0
213.0,2285.0
213.0,4078.0
213.0,2076.0
213.0,367.0
213.0,1791.0
213.0,2951.0
213.0,1501.0
213.0,2694.0
213.0,1826.0
213.0,3630.0
213.0,2701.0
213.0,291.0
213.0,2443.0
213.0,1026.0
213.0,3590.0
213.0,316.0
213.0,499.0
213.0,735.0
213.0,536.0
213.0,2558.0
213.0,1890.0
213.0,982.0
213.0,562.0
213.0,1114.0
213.0,3472.0
213.0,574.0
213.0,2480.0
222.0,3866.0
222.0,1264.0
222.0,1822.0
222.0,596.0
222.0,291.0
222.0,4397.0
222.0,2306.0
222.0,393.0
222.0,3452.0
222.0,4052.0
222.0,406.0
222.0,3178.0
222.0,367.0
222.0,4015.0
222.0,4533.0
222.0,1890.0
222.0,1691.0
222.0,4078.0
222.0,2278.0
222.0,735.0
222.0,3830.0
222.0,316.0
222.0,4415.0
222.0,963.0
222.0,4295.0
222.0,2558.0
222.0,3154.0
222.0,2885.0
222.0,3325.0
222.0,3235.0
222.0,4250.0
222.0,2831.0
222.0,1967.0
222.0,2998.0
222.0,1819.0
222.0,3871.0
222.0,1114.0
222.0,2694.0
222.0,847.0
222.0,570.0
222.0,982.0
222.0,4151.0
222.0,574.0
222.0,724.0
222.0,3611.0
222.0,1254.0
222.0,1318.0
3855.0,2112.0
3855.0,1279.0
3855.0,3615.0
3855.0,2751.0
3855.0,1523.0
3855.0,1297.0
3855.0,3072.0
3855.0,3758.0
3855.0,4208.0
3855.0,2901.0
3855.0,1444.0
3855.0,1762.0
3855.0,4539.0
3855.0,1976.0
3855.0,3644.0
3855.0,1565.0
3855.0,2864.0
3855.0,3719.0
3855.0,659.0
3855.0,1861.0
3855.0,2289.0
3855.0,2218.0
3855.0,670.0
3855.0,536.0
3855.0,811.0
3855.0,1491.0
3855.0,1217.0
3855.0,1802.0
3855.0,837.0
3855.0,982.0
3855.0,2408.0
3855.0,4142.0
3855.0,2831.0
3855.0,3122.0
3855.0,3124.0
3855.0,570.0
3855.0,1977.0
3855.0,1531.0
3855.0,1535.0
3855.0,2475.0
3855.0,1397.0
3855.0,2548.0
3855.0,1695.0
4038.0,2294.0
4038.0,1264.0
4038.0,1708.0
4038.0,596.0
4038.0,1279.0
4038.0,2076.0
4038.0,3154.0
4038.0,1603.0
4038.0,2462.0
4038.0,1585.0
4038.0,963.0
4038.0,982.0
4038.0,4397.0
4038.0,1114.0
4038.0,3621.0
4038.0,3572.0
4038.0,4078.0
4038.0,815.0
4038.0,1129.0
4038.0,3781.0
255.0,596.0
255.0,485.0
255.0,343.0
255.0,1822.0
3866.0,735.0
3866.0,574.0
3866.0,1168.0
3866.0,1264.0
3866.0,4533.0
3866.0,4415.0
3866.0,2694.0
3866.0,724.0
3866.0,3611.0
3866.0,847.0
3866.0,3541.0
312.0,2076.0
312.0,1264.0
312.0,4078.0
330.0,724.0
330.0,3781.0
330.0,2831.0
330.0,2480.0
330.0,4415.0
330.0,1441.0
330.0,4341.0
330.0,2112.0
330.0,196.0
330.0,3921.0
347.0,815.0
347.0,1728.0
347.0,214.0
347.0,2753.0
347.0,1264.0
347.0,3630.0
347.0,3719.0
367.0,1264.0
367.0,2625.0
367.0,2112.0
367.0,1728.0
367.0,2847.0
367.0,2283.0
367.0,435.0
367.0,781.0
367.0,1181.0
367.0,724.0
367.0,2480.0
367.0,4467.0
367.0,4415.0
367.0,1491.0
367.0,1351.0
367.0,2248.0
367.0,833.0
367.0,1941.0
367.0,1819.0
367.0,3871.0
367.0,3630.0
367.0,1084.0
367.0,574.0
367.0,2223.0
367.0,562.0
367.0,4015.0
393.0,291.0
393.0,3483.0
393.0,1264.0
393.0,1708.0
393.0,1822.0
393.0,4397.0
393.0,1279.0
393.0,1422.0
393.0,4288.0
393.0,3615.0
393.0,896.0
393.0,316.0
393.0,1168.0
393.0,1381.0
393.0,2901.0
393.0,4533.0
393.0,1715.0
393.0,3921.0
393.0,784.0
393.0,1585.0
393.0,915.0
393.0,1376.0
393.0,3054.0
393.0,3529.0
393.0,1220.0
393.0,735.0
393.0,2076.0
393.0,1878.0
393.0,3781.0
393.0,492.0
393.0,4415.0
393.0,4078.0
393.0,809.0
393.0,4115.0
393.0,2558.0
393.0,2951.0
393.0,2885.0
393.0,940.0
393.0,982.0
393.0,3235.0
393.0,1890.0
393.0,3552.0
393.0,1351.0
393.0,793.0
393.0,3871.0
393.0,3452.0
393.0,2694.0
393.0,2831.0
393.0,3122.0
393.0,847.0
393.0,1826.0
393.0,4151.0
393.0,574.0
393.0,3572.0
393.0,724.0
393.0,1988.0
393.0,2548.0
402.0,3921.0
402.0,2388.0
402.0,588.0
402.0,2865.0
402.0,2491.0
402.0,1089.0
402.0,4397.0
402.0,1750.0
402.0,2468.0
402.0,4208.0
402.0,2475.0
402.0,182.0
402.0,623.0
402.0,1455.0
402.0,2490.0
402.0,4331.0
402.0,1061.0
402.0,3784.0
402.0,656.0
402.0,2922.0
402.0,1376.0
402.0,1784.0
402.0,527.0
402.0,1297.0
402.0,3521.0
402.0,811.0
402.0,1217.0
402.0,1970.0
402.0,2408.0
402.0,4142.0
402.0,3122.0
402.0,1026.0
402.0,1890.0
402.0,1976.0
402.0,2278.0
402.0,982.0
402.0,2283.0
402.0,4190.0
406.0,596.0
406.0,2301.0
406.0,896.0
406.0,2847.0
406.0,1444.0
406.0,811.0
406.0,915.0
406.0,1455.0
406.0,2922.0
406.0,492.0
406.0,1791.0
406.0,2306.0
406.0,1800.0
406.0,3536.0
406.0,982.0
406.0,963.0
406.0,1819.0
406.0,1821.0
406.0,1822.0
406.0,815.0
406.0,2879.0
406.0,1264.0
406.0,4397.0
406.0,3020.0
406.0,1603.0
406.0,1294.0
406.0,2480.0
406.0,2804.0
406.0,2951.0
406.0,3621.0
406.0,1114.0
406.0,855.0
406.0,4642.0
406.0,940.0
406.0,1988.0
406.0,3719.0
408.0,588.0
408.0,2865.0
408.0,1143.0
408.0,926.0
408.0,2156.0
408.0,2093.0
408.0,2591.0
408.0,1867.0
408.0,2318.0
408.0,1728.0
408.0,2468.0
408.0,2751.0
408.0,1438.0
408.0,2475.0
408.0,3387.0
408.0,1526.0
408.0,656.0
408.0,3541.0
408.0,492.0
408.0,1784.0
408.0,2032.0
408.0,1486.0
408.0,2533.0
408.0,2491.0
408.0,3552.0
408.0,4142.0
408.0,3122.0
408.0,2278.0
408.0,2135.0
408.0,4007.0
4491.0,427.0
4491.0,2506.0
4491.0,2759.0
4491.0,1750.0
4491.0,837.0
4491.0,3252.0
4491.0,2283.0
4491.0,4105.0
4491.0,1970.0
4491.0,1357.0
427.0,1264.0
427.0,596.0
427.0,926.0
427.0,4190.0
427.0,1026.0
427.0,2468.0
427.0,1297.0
427.0,3072.0
427.0,3758.0
427.0,623.0
427.0,2388.0
427.0,2491.0
427.0,3387.0
427.0,2506.0
427.0,1802.0
427.0,4096.0
427.0,1501.0
427.0,1540.0
427.0,815.0
427.0,1695.0
427.0,1750.0
435.0,2574.0
435.0,3552.0
435.0,3452.0
435.0,4295.0
435.0,833.0
435.0,1264.0
435.0,3719.0
435.0,982.0
435.0,1728.0
435.0,1890.0
435.0,1603.0
471.0,4295.0
471.0,1264.0
471.0,1715.0
471.0,4288.0
471.0,3871.0
475.0,735.0
475.0,3372.0
475.0,2864.0
475.0,1603.0
475.0,574.0
475.0,1691.0
475.0,1471.0
475.0,3630.0
475.0,3719.0
475.0,2885.0
485.0,1264.0
485.0,596.0
485.0,4397.0
485.0,1351.0
485.0,1380.0
485.0,1279.0
485.0,2606.0
485.0,735.0
485.0,575.0
485.0,1826.0
485.0,2864.0
485.0,963.0
485.0,1687.0
485.0,2951.0
485.0,1800.0
485.0,3871.0
485.0,1967.0
485.0,2223.0
485.0,2548.0
499.0,596.0
499.0,291.0
499.0,3549.0
499.0,3552.0
499.0,1422.0
499.0,3867.0
499.0,896.0
499.0,1168.0
499.0,784.0
499.0,4341.0
499.0,2283.0
499.0,3452.0
499.0,1762.0
499.0,2864.0
499.0,3784.0
499.0,2922.0
499.0,2156.0
499.0,847.0
499.0,1501.0
499.0,1220.0
499.0,1819.0
499.0,1821.0
499.0,1822.0
499.0,2694.0
499.0,4052.0
499.0,2306.0
499.0,724.0
499.0,815.0
499.0,419.0
499.0,1254.0
499.0,1264.0
499.0,2408.0
499.0,4397.0
499.0,1114.0
499.0,1018.0
499.0,3611.0
499.0,1585.0
499.0,2468.0
499.0,781.0
499.0,182.0
499.0,1376.0
499.0,1061.0
499.0,4467.0
499.0,2558.0
499.0,4606.0
499.0,3235.0
499.0,1890.0
499.0,2831.0
499.0,982.0
499.0,3871.0
499.0,940.0
499.0,1695.0
499.0,196.0
499.0,1318.0
503.0,3235.0
503.0,2864.0
503.0,2922.0
503.0,982.0
503.0,1819.0
503.0,2804.0
503.0,781.0
503.0,811.0
503.0,1687.0
503.0,1762.0
503.0,4078.0
503.0,3614.0
503.0,940.0
503.0,1254.0
515.0,4397.0
515.0,2464.0
527.0,2865.0
527.0,2408.0
527.0,2591.0
527.0,3072.0
527.0,2475.0
527.0,3387.0
527.0,2283.0
527.0,182.0
527.0,623.0
527.0,2388.0
527.0,1376.0
527.0,4331.0
527.0,2491.0
527.0,2922.0
527.0,1523.0
527.0,1217.0
527.0,2005.0
527.0,1565.0
527.0,1970.0
527.0,2971.0
527.0,1540.0
527.0,3521.0
527.0,1397.0
527.0,993.0
536.0,4225.0
536.0,1861.0
536.0,2506.0
536.0,670.0
536.0,419.0
536.0,3387.0
536.0,4105.0
536.0,1486.0
536.0,2010.0
536.0,1217.0
536.0,1026.0
536.0,1397.0
536.0,3615.0
536.0,2468.0
536.0,4596.0
536.0,1294.0
536.0,3072.0
536.0,1501.0
536.0,3178.0
536.0,4208.0
536.0,837.0
536.0,4427.0
536.0,4289.0
536.0,1523.0
536.0,4001.0
536.0,1376.0
536.0,2922.0
536.0,1565.0
536.0,2283.0
536.0,2491.0
536.0,3577.0
536.0,2093.0
560.0,1958.0
560.0,2865.0
560.0,1143.0
560.0,926.0
560.0,1560.0
560.0,4341.0
560.0,4190.0
560.0,1867.0
560.0,2468.0
560.0,2032.0
560.0,2475.0
560.0,904.0
560.0,4142.0
560.0,623.0
560.0,2388.0
560.0,2205.0
560.0,2278.0
560.0,2922.0
560.0,4225.0
560.0,3007.0
560.0,2506.0
560.0,3541.0
560.0,1784.0
560.0,1486.0
560.0,2950.0
560.0,2533.0
560.0,3387.0
560.0,3111.0
560.0,1822.0
560.0,1540.0
560.0,3122.0
560.0,1026.0
560.0,656.0
560.0,3592.0
560.0,2318.0
562.0,1264.0
562.0,2606.0
562.0,2901.0
562.0,2701.0
562.0,3630.0
562.0,2480.0
562.0,735.0
562.0,815.0
562.0,3154.0
562.0,963.0
562.0,1351.0
562.0,1826.0
570.0,1822.0
570.0,3592.0
570.0,1351.0
570.0,4341.0
570.0,1571.0
570.0,4190.0
570.0,2318.0
570.0,4018.0
570.0,1294.0
570.0,1297.0
570.0,3072.0
570.0,3915.0
570.0,1535.0
570.0,1444.0
570.0,2046.0
570.0,1958.0
570.0,1750.0
570.0,3761.0
570.0,811.0
570.0,1565.0
570.0,4105.0
570.0,3830.0
570.0,4225.0
570.0,670.0
570.0,2088.0
570.0,3007.0
570.0,4415.0
570.0,1486.0
570.0,3078.0
570.0,809.0
570.0,1476.0
570.0,3758.0
570.0,913.0
570.0,3235.0
570.0,837.0
570.0,827.0
570.0,1540.0
570.0,1861.0
570.0,1523.0
570.0,1977.0
570.0,4001.0
570.0,656.0
570.0,574.0
570.0,904.0
570.0,1254.0
574.0,3549.0
574.0,896.0
574.0,1168.0
574.0,872.0
574.0,1750.0
574.0,915.0
574.0,1762.0
574.0,1691.0
574.0,735.0
574.0,1784.0
574.0,1791.0
574.0,1491.0
574.0,2951.0
574.0,2885.0
574.0,3325.0
574.0,702.0
574.0,3552.0
574.0,1822.0
574.0,1422.0
574.0,2694.0
574.0,1826.0
574.0,793.0
574.0,4151.0
574.0,1941.0
574.0,1254.0
574.0,2491.0
574.0,1264.0
574.0,2625.0
574.0,4397.0
574.0,3781.0
574.0,1114.0
574.0,2480.0
574.0,291.0
574.0,1585.0
574.0,724.0
574.0,3054.0
574.0,2754.0
574.0,1565.0
574.0,3529.0
574.0,3007.0
574.0,4295.0
574.0,2558.0
574.0,1890.0
574.0,4415.0
574.0,2831.0
574.0,847.0
574.0,4001.0
574.0,108.0
574.0,4642.0
574.0,3719.0
575.0,1878.0
575.0,3590.0
575.0,3054.0
575.0,596.0
575.0,291.0
575.0,2951.0
575.0,2885.0
575.0,3325.0
575.0,963.0
575.0,1826.0
575.0,1890.0
575.0,982.0
575.0,1129.0
575.0,1380.0
575.0,872.0
575.0,2223.0
575.0,2548.0
575.0,3719.0
588.0,2865.0
588.0,4397.0
588.0,2306.0
588.0,3552.0
588.0,2018.0
588.0,4190.0
588.0,3615.0
588.0,182.0
588.0,2468.0
588.0,896.0
588.0,2475.0
588.0,2388.0
588.0,1585.0
588.0,3521.0
588.0,926.0
588.0,1376.0
588.0,4078.0
588.0,1531.0
588.0,2922.0
588.0,1471.0
588.0,735.0
588.0,3830.0
588.0,2156.0
588.0,3007.0
588.0,1784.0
588.0,3372.0
588.0,1958.0
588.0,4427.0
588.0,1089.0
588.0,2532.0
588.0,3969.0
588.0,3436.0
588.0,2399.0
588.0,982.0
588.0,2408.0
588.0,4142.0
588.0,1890.0
588.0,2278.0
588.0,4596.0
588.0,940.0
588.0,1254.0
595.0,1264.0
595.0,4106.0
595.0,781.0
595.0,815.0
595.0,4429.0
595.0,2701.0
595.0,3871.0
595.0,3372.0
595.0,2248.0
595.0,3719.0
596.0,2294.0
596.0,2301.0
596.0,2306.0
596.0,1152.0
596.0,1168.0
596.0,784.0
596.0,1762.0
596.0,4078.0
596.0,1791.0
596.0,2399.0
596.0,2591.0
596.0,1822.0
596.0,724.0
596.0,815.0
596.0,1941.0
596.0,1264.0
596.0,4397.0
596.0,2694.0
596.0,1279.0
596.0,1297.0
596.0,2701.0
596.0,2480.0
596.0,2416.0
596.0,1691.0
596.0,896.0
596.0,3325.0
596.0,316.0
596.0,1878.0
596.0,2558.0
596.0,1351.0
596.0,3621.0
596.0,1967.0
596.0,1603.0
596.0,1988.0
596.0,4052.0
596.0,1444.0
596.0,2046.0
596.0,4382.0
596.0,3921.0
596.0,2156.0
596.0,1486.0
596.0,1491.0
596.0,3020.0
596.0,4018.0
596.0,963.0
596.0,3630.0
596.0,2548.0
596.0,993.0
596.0,291.0
596.0,4288.0
596.0,3781.0
596.0,4533.0
596.0,2606.0
596.0,4106.0
596.0,982.0
596.0,3154.0
596.0,4642.0
596.0,1114.0
596.0,940.0
599.0,2283.0
599.0,2506.0
599.0,4596.0
636.0,4105.0
636.0,3436.0
636.0,3572.0
636.0,3271.0
636.0,3078.0
636.0,913.0
636.0,1571.0
636.0,1941.0
636.0,3072.0
636.0,2112.0
636.0,1802.0
636.0,4208.0
636.0,2901.0
636.0,904.0
636.0,1540.0
636.0,1819.0
636.0,4142.0
636.0,1523.0
636.0,2475.0
636.0,1585.0
636.0,1977.0
636.0,3644.0
636.0,1565.0
636.0,2283.0
636.0,1397.0
636.0,2268.0
636.0,1695.0
636.0,3719.0
656.0,2432.0
656.0,2865.0
656.0,1143.0
656.0,926.0
656.0,2018.0
656.0,4190.0
656.0,2318.0
656.0,1026.0
656.0,2468.0
656.0,1585.0
656.0,2475.0
656.0,1535.0
656.0,2388.0
656.0,182.0
656.0,623.0
656.0,1376.0
656.0,3592.0
656.0,4331.0
656.0,2491.0
656.0,3387.0
656.0,3541.0
656.0,2088.0
656.0,3007.0
656.0,1486.0
656.0,1958.0
656.0,2950.0
656.0,2533.0
656.0,3969.0
656.0,2885.0
656.0,3111.0
656.0,1540.0
656.0,4142.0
656.0,3122.0
656.0,1976.0
656.0,2278.0
656.0,904.0
659.0,3436.0
659.0,3758.0
659.0,4208.0
659.0,904.0
659.0,4142.0
659.0,4105.0
659.0,3078.0
659.0,1523.0
659.0,913.0
659.0,1695.0
659.0,1977.0
659.0,3072.0
659.0,3644.0
659.0,1565.0
659.0,1397.0
659.0,1802.0
659.0,2268.0
659.0,3719.0
665.0,2156.0
665.0,3876.0
665.0,707.0
665.0,1486.0
665.0,1441.0
665.0,942.0
665.0,2076.0
665.0,2759.0
665.0,2046.0
665.0,2388.0
670.0,2088.0
670.0,4105.0
670.0,3078.0
670.0,1958.0
670.0,1802.0
670.0,2751.0
670.0,3615.0
670.0,3758.0
670.0,2032.0
670.0,1297.0
670.0,3072.0
670.0,3178.0
670.0,2112.0
670.0,4208.0
670.0,1535.0
670.0,1444.0
670.0,2408.0
670.0,4142.0
670.0,872.0
670.0,3124.0
670.0,1977.0
670.0,3271.0
670.0,904.0
670.0,1762.0
670.0,2289.0
670.0,1565.0
670.0,4642.0
670.0,2268.0
692.0,1687.0
692.0,855.0
702.0,735.0
702.0,4415.0
702.0,1341.0
702.0,724.0
702.0,1687.0
702.0,2171.0
702.0,1800.0
702.0,2951.0
702.0,2606.0
702.0,4018.0
702.0,2831.0
702.0,847.0
702.0,4151.0
702.0,3054.0
702.0,3577.0
702.0,3719.0
702.0,2480.0
724.0,1441.0
724.0,3549.0
724.0,3552.0
724.0,2864.0
724.0,2318.0
724.0,2847.0
724.0,2901.0
724.0,872.0
724.0,2388.0
724.0,1762.0
724.0,3541.0
724.0,3781.0
724.0,1691.0
724.0,2951.0
724.0,2885.0
724.0,1819.0
724.0,1822.0
724.0,1826.0
724.0,4151.0
724.0,1254.0
724.0,1264.0
724.0,1890.0
724.0,793.0
724.0,2480.0
724.0,781.0
724.0,3054.0
724.0,316.0
724.0,707.0
724.0,3372.0
724.0,2558.0
