id,days,mature,views,partner,new_id,username
61445872,1633,False,21947,False,832,mechello123
27547571,2458,False,8685,False,942,saikoyg
45744910,1923,True,12278,False,352,tatsumazaplays
29121166,2398,False,1895964,True,1245,f0reverfps
155373745,528,False,1726,False,83,nxfalcon
190040671,224,False,2010,False,1231,ouhenry
80914106,1356,True,12297,False,1800,bielgeek
140075551,675,False,2999,False,1515,buddhaarqueiro
120848334,922,True,28026,False,1896,dorikachan
79126160,1374,False,13768,False,1743,gspa
175296678,382,False,385,False,79,drigs14
146583466,614,False,1643,False,1015,madtaito
93339229,1218,True,393579,True,1720,breitnerro
146913584,606,False,4146,False,1097,apenas_um_noobbr
162248918,469,True,15033,False,1063,ihisck
134156808,760,False,700,False,232,daniel_kisaragi
42390193,2007,False,4697,False,310,johnratoloko
48906781,1854,False,181047,True,241,241
27255072,2471,False,2163211,True,1423,victorludgero
44848796,1943,False,2289,False,786,kalyhtanna
72430660,1464,True,2703,False,500,krigo2
142082665,665,False,1780,False,272,demonkey
33195858,2251,True,79248,False,1414,penperoni
114671415,983,False,6306,False,1822,getnewtv
169684381,423,False,230,False,1623,mikael_weiss
130811196,783,True,1220,False,616,hirobehero
30671036,2336,True,126339,True,88,luizmiguel
118688959,934,True,2714,False,808,nevocas
136447686,735,True,270479,True,809,eguinorante
54970870,1732,False,1875392,True,1185,furious
70568957,1499,False,816,False,1419,neryerick
32051540,2284,True,5508,False,56,kaapirotto
135034959,753,True,164098,True,1012,hill
44744932,1945,True,1077945,True,106,ogrozera
59053226,1609,False,8402,False,550,ordinalmayke
27279394,2465,False,1134,False,17,trgvash
133471547,767,True,713,False,1574,isawchann
40917888,2044,True,1995,False,1352,scoobyzera
182461227,327,False,893,False,365,srtimebomb
103208745,1110,False,8100,False,1878,boni_x
54088057,1739,True,1116,False,167,scaduk
62554112,1601,False,475,False,0,patrick_cruz
152499800,553,False,1151,False,755,755
115606755,973,True,219287,True,577,sirgank
68528069,1513,False,979,False,757,guilook
216933396,149,False,859,False,481,brunogalvaodefreitas
144942129,630,True,2246,False,495,495
149105878,578,False,2797,False,1526,oedyplayon
63759707,1582,False,21767,False,631,seppzao
101740076,1114,False,519,False,1500,1500
131588129,796,True,5387,False,16,megamanerim
161669714,473,False,64843,False,264,psychokiller_
87418884,1288,False,6302,False,981,christiankayser
134815256,756,False,4318,False,1683,necromanccerprod
113415866,995,False,659962,False,799,799
74443587,1437,True,6004,False,1325,1jovemtr00
52836225,1769,True,11008,False,1548,1548
136316418,719,False,5201,False,478,xvelhobarreirox
133708772,771,True,11552,False,1411,dlzer0_tv
55652422,1719,False,11897,False,183,183
141870980,618,False,1378,False,917,barrabruno
175520886,381,False,31888,True,1480,rpgtv
5115151,3489,True,220906,True,1554,thorrace
36617461,2194,False,4762,False,1638,galaxylovely
72808965,1457,False,3392,False,1435,seifff
139544831,674,False,13773,False,1075,axorfps
48404219,1868,False,35183,False,839,sehenth
38715498,2119,False,27282,False,57,kirazitu
35957024,2229,True,10016,False,850,shadowripperx
94007042,1204,False,7147,False,1797,canaleclypse
32287898,2275,False,1834,False,1498,clane_k
88992240,1272,False,1768,False,1241,abacagi
142851193,656,False,5832,False,1483,shootdowntv
45109269,1937,False,37808,False,65,agenteplayer1
168572333,370,True,2301,False,1418,vltbrto
177607566,362,False,4976,False,416,galinho
115572043,973,True,4627,False,1583,epic_drama
125377106,866,False,36449,False,1223,brunochross
145544416,628,False,18348,False,576,nightwolf_sp
32857058,2245,False,98242,False,1410,nvnpaladino
36962047,2187,False,32850,False,1794,eu_metalslug
135517657,745,False,3343,False,692,fabriciokaz
54766286,1729,False,783,False,1274,vaurek97
28526571,2420,False,1099861,True,973,zerobadass
59016731,1652,False,12721,False,723,jatemputz
62773221,1608,True,25527,False,1841,jacksemlive
108712569,1043,True,2831,False,281,natoe_gamer
67773433,1534,True,2595197,True,471,patife
123513664,890,False,1445,False,1728,tripasecanatalrn
8232880,3313,False,5098,False,1881,fominhavideo
46816676,1879,False,16798,False,1625,sanrobr
73089313,1458,False,5350,False,128,linksjam
112418375,996,False,3548,False,1709,aulasdobul
48352280,1858,False,1805,False,1037,joao_ferrari
20010480,2780,False,322785,True,1525,1525
182264978,326,False,3002,False,534,zenothartv
108930099,1040,False,2213590,True,496,brat
63638154,1592,True,3341,False,1244,miocross
133575871,773,False,2231,False,1484,gustavo_gdeatsh
95544915,1185,False,21670,False,1539,agatacris_
32967520,2252,True,3490782,True,1337,cogumelando
85502889,1303,True,1272,False,1373,newslnside
44389881,1952,True,11635,False,706,acarajeplays
47702337,1882,True,20742,False,139,dunoxx
59124030,1670,True,194061,True,1105,abbadammit
148112773,598,False,25060,False,650,science_man
158774381,497,True,17171,False,517,vitzerai
98891437,1158,False,115588,True,794,guillescalfi
111108189,1016,False,27088,False,249,gabemoura
105059573,1083,False,20934,False,583,tlesgamesoficial
43926167,1792,False,2955,False,297,297
39641305,2072,False,8211,False,100,100
9680367,3193,True,15566,False,1884,lamg
24631685,2592,True,4841,False,1138,punibr
100181715,1134,False,2689,False,226,tolottifps
30836546,2329,True,6291,False,883,magristv
37725068,2154,False,1821,False,414,riquinhuwlive
177153946,368,False,6764,False,1585,loiscabrito
99842576,1129,True,1764,False,1801,clovao
88669866,1275,True,6722,False,1756,snowlzin_
74342540,1390,False,7094,False,68,yuriseven
37261457,2123,False,15900,False,397,marcusleonhart
115567666,971,True,1761,False,1444,sumikachann
54937110,1733,False,346748,True,720,player100regras
48775696,1852,False,3958,False,1469,leomigueis
48236304,1871,True,22212,False,851,feelipeks
50819475,1804,False,2463,False,177,o_solid
43111927,1980,True,2970,False,705,zehpeqno
128651807,820,False,19480,False,242,ygorlaw
115925299,970,False,10499,False,135,kelebh
77477247,1393,False,161302,True,784,bellapierini_
120160350,927,True,9115,False,51,bruno93
165491655,451,False,1467,False,444,atumzueru
66046629,1555,True,3505,False,1254,rcdutra
52826507,1739,False,1429848,True,173,xadftw
145378248,627,False,6484,False,450,450
105698289,884,False,525,False,934,canal_do_lobo
128473854,831,False,86493,False,1291,strikkertv
156184080,521,True,8651,False,1678,jasniewski
94221255,1208,True,12098,False,792,let0h
98871095,1158,False,9277,False,874,riopretoign
149334366,588,False,10952,False,1000,quackclube
153970165,540,False,81362,True,704,leokplayer
63193885,1600,True,33269,False,1861,rizakh
59818845,1657,False,2878,False,393,gamer_insano
52324285,1717,False,2469,False,947,toniropa
129703474,818,True,3987,False,1698,negrescaoo
102286811,1123,True,26484,False,363,vigiabr
89162189,1255,False,837,False,203,diego_1986_
85450630,1306,False,1273,False,1863,allandiegosc
106690387,1067,False,7910298,True,893,ness
128296791,832,True,59890,False,895,anaskudy
39458656,2092,False,56394,False,898,idunnnn
71826696,1480,False,1674,False,1697,dellmafia
85228604,1308,True,10089,False,1448,rickvdd
40164316,2046,False,1542,False,1405,djlordvincent
138817578,694,False,3791,False,771,arkivo
14331981,2991,False,225106,True,204,ryoran
139429041,695,False,13804,False,551,captain250kg
134042970,767,True,38743,False,630,britoonlin3
31887528,2284,False,9889,False,80,kykogamer
61767506,1628,False,22414,False,944,gamoxkun
135153605,743,False,6192,False,951,obi_dan
99695943,1148,False,6805,False,1580,retromestre
149393735,579,True,28837,False,938,vgb1
47356620,1888,True,1357,False,1272,k5wilson
159401310,489,False,1219,False,633,cleberex
171454873,408,True,3507,False,1146,pvcordeiro
31845670,2292,True,2263,False,1565,gregoreo
157775058,478,False,429,False,569,hiperativoplay
63072946,1602,True,81412,False,1260,athenagamer
82893843,1334,True,13995,False,1429,mctrollbr
42021317,2014,False,3467,False,201,iamsansao
131939093,790,False,1066,False,1302,joeyrfs
27254938,2471,True,5342,False,76,egn_ch
49980292,1828,False,1101541,True,409,brunao_mrt
137316703,723,True,798,False,1002,smlzito
135220786,749,False,3436,False,607,abinis
193915299,255,True,10436,False,1152,kaysnows
144339774,627,False,425,False,371,tamascoo
96701247,1168,False,15090,False,1640,biohazardbh
167980388,425,False,919,False,1597,orbstein
130339417,810,True,4637,False,268,thiskanga
88022787,1234,False,6306,False,1798,teammrg
146927160,615,False,544014,True,1701,titofps1
113804636,981,False,1020,False,632,mosquitoflamejante
189841003,275,True,14014,False,1725,1acreano
135159038,738,True,5903,False,1804,petto999
155316225,529,False,68457,True,5,uauguxto
63240290,1599,False,9631,False,1020,kirestars
32647664,2262,False,14224,False,1183,godzeon
113065560,999,False,42345,False,1008,carolmacari
40858653,2051,False,1552956,True,488,velberan
5625662,3466,False,7402238,True,880,880
137945850,713,True,9852,False,340,jotavetv
57826492,1668,False,439,False,1516,afalcon_
144733916,636,False,25913,False,820,muuhliro
64131709,1584,False,1809,False,284,lukinhasbom
48393132,1868,False,4493915,True,1374,guaxinim
31749928,2295,True,404664,True,863,godzinhu
138590338,709,True,39149,True,1031,paulashiro
203524513,196,False,6597,False,1151,masterfrozzz
186077613,300,False,2028,False,1527,mrhunk
74612268,1436,True,6469,False,1561,bobysplays
87431594,1284,False,3229,False,1155,cebolexx1
45823750,1921,True,3448,False,845,tellesgeek
31032588,2322,False,14039,False,1710,cesarrobusti
180065883,345,False,3694,False,727,coltrobrr
52203144,1781,False,35175114,True,1739,gratis150ml
157536074,509,False,222867,True,1829,gilcamilotti
163118207,463,True,61079,False,1485,stacyd_
134145533,764,False,8020,False,466,punkiita
89416107,1263,False,31319,False,1191,redson2
71455554,1485,True,44268,False,415,fepinheiro
165621225,450,True,4807,False,1661,the_renegade_tv
38260385,2131,True,1510,False,475,zrxfps
148412334,597,False,7541,False,940,walkerian
53577580,1750,False,222291,True,902,romanovgamer
64988711,1566,False,3349,False,730,allefribeirov
128923053,826,True,2014,False,1633,1633
150871437,563,False,3431,False,1616,rudao
156328689,521,False,32125,False,335,bixcoithu
142662452,658,False,6263,False,1315,cesaopbard
53624789,1752,False,3657,False,1900,rkplay
208975081,181,False,1235,False,579,xnoji
182226561,328,False,18204,False,925,wes1
142041745,650,False,1097,False,1846,1846
113447138,995,False,2305,False,105,elgaboni
116188906,967,True,105116,True,827,sr_nero
36327283,2212,False,2002,False,1853,1853
191017037,264,False,444,False,41,guardionsoficial
75550610,1415,False,5095,False,1872,mochilakid
133588874,772,True,6742,False,919,garopabanha
56744242,1701,True,1618296,True,868,tiodante
104327522,1090,True,15348,False,1120,sprite_donati
69474476,1514,False,20549,False,1049,ewersontv
82669000,1330,False,186,False,1645,vinypepi
44119135,1952,False,1713,False,509,palatinik
143090621,653,True,51117,False,440,anarky3d
31712160,2297,False,432752,True,424,daniel_gallante
108585432,1042,False,15297,False,211,marmotamanca
65850561,1547,False,1344,False,1487,meninojogadeiro
95631323,1191,False,3349,False,964,mariianiinha_
104409254,1093,True,132672,True,1517,igoralmeida
4122584,3524,False,23676,False,962,rvgrapha7
171255246,412,False,3821,False,685,justamandd
133873587,769,False,3944,False,1882,binhowarz1
62337392,1617,False,89336,False,162,cesarchamma
134571619,760,True,7016,False,763,moniquefps
88888752,1264,False,477,False,667,osobreviventeitalo
67552297,1536,False,1754,False,493,oreimacaco
51461787,1794,False,49925,False,1749,shamamgames
144087595,638,True,16588,False,1545,elderbeardlol
124120869,857,True,613,False,1814,ghost_sr
161301628,476,False,6328,False,525,bastanews
147496324,602,True,3577,False,1614,onossopdc
68828805,1522,False,15378,False,1737,wyanoqueen
187971687,286,False,1887,False,1022,vnsfps_
43262007,1985,False,26684,False,27,c4nts_
36024998,2225,False,14861110,True,305,gordox
89919857,1260,False,169643,True,163,163
128355245,832,False,2411,False,1375,omorte_voltou
37173579,2163,False,5133,False,1112,war_wr
173313285,345,False,611,False,1686,meembananei
154647903,534,True,37886,False,1111,taymosa
194076807,254,False,1048,False,66,czarmal
59715723,1660,True,6905465,True,67,giganterichard
3872935,3541,True,2987,False,1048,kissako
73988927,1444,True,1213,False,1323,1323
52032945,1784,True,148769,False,244,velho_p
32115632,2281,False,7378378,True,1376,tixinhadois
87016606,1291,True,14309,False,543,warr1orheroo
63846076,1579,False,30480,False,1850,onlyexpeert
83261036,1330,False,76102,False,767,miserycop
47176440,1779,False,1393,False,1875,trbr
42515146,2004,False,12721,False,1270,begolden
93250396,1216,True,1351,False,392,zulks
10786358,3141,False,216,False,739,montzo
51754692,1789,False,13714,True,807,mochilagames
58641920,1665,False,459,False,1672,willdoomxd
168855992,430,False,101387,False,1161,geek_mix
54404749,1742,True,1012,False,782,krazyminkler
68281465,1526,False,2859,False,522,davieu
47074631,1896,True,9127,False,1880,leoembroidery
45745070,1920,False,4187,False,430,maloke1
43332431,1983,False,427,False,1531,juniorhdk
70046284,1507,False,3131,False,1646,ytbiggames
32928420,2241,True,21750,False,304,tryedz
152852145,551,False,1897,False,796,duartegamestw
101152311,1108,False,521,False,740,gabrielkallahari
121805598,907,False,13510,False,370,batera03
112590794,1001,False,7914,False,1893,nappago
97026266,1176,True,33668,False,101,alvarocoelho
36760972,2171,False,1216935,True,144,kowuzotv
116891195,961,True,13193,False,1704,morcegobatma
152288016,547,False,773,False,1300,eitalaguartixa
61941704,1624,False,3048,False,953,nidh
89058243,1271,False,365845,False,1387,zaion_lol
47692619,1883,False,1136,False,442,canaldopedrao
32250950,2273,False,2519,False,1453,raphaskin
85399071,1306,False,84085,False,912,enabledisabled
119432468,934,True,36139,False,597,napajumento
38185020,2114,False,454,False,1003,maxxduarte
45126887,1937,False,3189,False,578,darthvalter
59863075,1657,False,1959,False,18,phsenee
43898163,1964,True,6406,False,611,muurfy
221142371,155,True,2730,False,1596,play100dedo
163126737,459,True,14198,False,1651,evert0nchaves
132035115,791,True,13586,False,247,247
128186272,833,False,3681,False,929,deripe1
90908877,1246,False,7910,False,1058,hobbitperes
172934096,403,True,42082,False,448,republicaoldgamer
192215591,263,False,2695,False,1206,gordinoob
203540393,214,False,1176,False,936,936
29122204,2398,False,12556,False,1750,canga
32550540,2264,False,22237,False,1177,invictusbladebld
59184277,1667,False,229,False,537,otheagah
55542500,1718,True,914,False,331,marcola_272
55698595,1718,False,810,False,1399,delessi
13010170,3047,False,7963,False,585,livebx
93538696,1216,True,134124,True,1005,1005
196265281,241,False,10903,False,619,naittodragneel
59193720,1668,False,760,False,1133,nightgameplay
135529231,744,True,38151,False,353,missaosteam
153771452,539,False,1226,False,1635,barrosfh520
104172194,1097,False,2693,False,1252,pixelquebrado
37497857,2164,False,44631,False,1421,aloisio01
50096290,1816,False,2766,False,1046,gamesbks
104184899,1097,True,20338,False,1641,pinkyglock
71385826,1486,False,4585,False,330,jaspionzera_
71962955,1476,False,2427,False,146,perilouspeanut
163153235,463,True,5618,False,626,varoesdeguerra
136810509,731,True,8020,False,9,canaldobody
171841837,404,True,911,False,1095,thetoos_
98601563,1161,True,11451,False,1229,mirageiw
102554915,1119,True,2356,False,1563,jotahoficial
102357104,1090,False,315,False,1024,mfraga98
62729963,1599,False,9706,False,1784,matusalemgamer
43135074,1988,True,10984,False,54,macuckinho
91418864,1241,False,2872,False,111,willost007
52203384,1781,False,38543,False,1855,koeguss
156588072,517,False,6303,False,995,indroidi
68618010,1520,True,2695,False,855,furiano_tv
57878679,1667,False,5339,False,1040,dr_foxm
113104255,998,True,13644,False,648,saltbang
34103195,2247,True,3176,False,1876,joconil
29932785,2361,False,7829,False,1538,arthureldo
61375784,1634,False,123383,False,605,605
42710611,2000,True,412,False,752,bksbinho
58054964,1685,True,5196,False,1100,nathacsa
151154560,569,False,12315,False,1860,logueslive
166019196,448,False,101828,True,64,brunorataque
42561125,2002,False,4659,False,1722,controlv
73351206,1451,True,8728,False,21,chrysnightstalker
149453643,587,False,17467,False,1329,nerdlandiagames
165133970,445,False,1073,False,1745,jarvis_rj
28010462,2441,False,7821,False,966,leooramos
39651423,2085,True,15364,False,254,mudinhojr_
82348767,1339,True,22778,False,138,carlaitbr
92120180,1202,True,340,False,521,val_101
63228604,1599,False,183699,False,1265,raven4
41026374,2022,False,1364,False,378,diguich
164640196,455,False,20431,False,1599,satirgamer
37705807,2157,True,451410,True,212,smzinho
27438453,2458,False,5332,False,1607,biicl
141693367,663,True,1873,False,194,jeffin9
21416232,2750,False,1362,False,1759,onizudo
41323680,2038,True,800768,True,1386,benditovicio
128668633,817,False,248,False,451,emejotatv
118244152,943,True,13810,False,368,vicaommo
20242278,2804,True,193193,False,1845,1845
198473803,218,False,847,False,1010,johnceara
117554833,954,True,2275,False,1744,zthedogg
127851887,835,True,5573,False,1604,1604
49826374,1005,True,540,False,1218,gameoramablog
120377274,926,False,8210,False,1430,foxszera
44995846,1940,False,38713,False,590,nefo_tv
36893139,2181,False,7044,False,208,estragaonofre
159847611,488,True,13556,False,1470,sherran
185479419,269,False,487,False,695,zjaotj
106121519,1073,False,29475,False,1096,dk_happy
42348215,2009,True,192988,False,1762,imohivel
89041039,1271,True,81359,False,391,carolbranco
69691707,1509,False,434470,False,900,marcolla666
13365493,3027,True,2434,False,112,112
125137947,794,False,963,False,486,ronijrs
116027020,968,False,9775,False,1740,1740
40810615,2020,True,665,False,1027,agylittyz
107812821,1051,True,57266,True,439,axcse
64433578,1580,True,32842,False,1630,xuliawr
128692372,825,False,4428,False,71,cerejadobologamer
39400880,2094,False,4290,False,243,icaromilhas
59506222,1630,False,779,False,1696,sdzephy
135099128,752,True,22050,False,339,periel
54238777,1745,True,1372,False,1702,trcgameplay
164742713,409,False,116,False,741,maruchan0821
117671197,951,True,114507,False,601,criador_de_saci
94959349,1198,False,38244,False,836,uhead1
136436471,735,False,11360,False,958,tchuneyx
22827655,2684,True,16419,False,289,jbtom321
168058934,434,False,195379,True,26,livesdorik
174499585,390,True,13999,False,842,kalvao
152134619,558,True,4530,False,453,curimtb
97142273,1175,False,17778,False,708,708
62855440,1601,False,3006,False,1083,gcpasqua
135718784,737,True,2210,False,914,shouldereyes
83421398,1324,True,16907,False,589,ysaamantini
185476921,297,False,1399,False,876,rafa_gamersimuladores
48764758,1858,True,268840,True,1524,marginauz
149157933,590,False,19426,False,997,vivihyun
68795724,1522,True,2145,False,1584,victorcrazylife
62772720,1608,False,230299,False,98,cazum8videos
109038301,1039,True,1656587,True,1280,thomezord
20572303,2792,False,4320387,True,1036,gruntartv
47955648,1876,True,37678,False,1767,labelieze
145861886,626,True,1159,False,1542,neurolinkdemon
80438460,1360,True,14483,False,559,stitibilk
130291976,811,False,10095,False,1079,ace_k8
55496218,1715,False,159,False,542,dethsyth
116695967,963,True,16771,False,423,galeanoplay
124910959,871,False,1693,False,336,tonzera_on
179466967,349,True,10723,False,325,renato_renight
47179108,1890,True,1681,False,636,gustavoms14
161354611,475,False,80048,False,399,totodile_96
9181799,3250,False,613103,True,1232,hellequinm
32143515,2279,False,64003,True,1043,harden
43762164,1968,True,8806,False,224,alowne_
41646050,2029,False,3096,False,968,crazysoap02
140389609,682,False,487,False,1534,willian4998
118164666,929,True,1613,False,1514,gugapires77
101926815,1127,False,2485038,True,928,nanda
101789443,1129,True,11512,False,1401,davidgalego
175835821,378,False,171270,True,1258,uigor3k
154877961,532,True,31551,False,6,rabiscoart
75237515,1425,True,86054,False,376,ltmelok
23961491,2606,False,3679,False,1873,sohay0
73455299,1453,False,3575365,True,806,tifubrasil
97521226,1170,False,9236,False,1134,stefaniiack
153164666,548,True,5508,False,1349,andyhitsuplay
35693133,2239,True,55815,False,261,keel_out
79729084,1368,False,205261,False,197,johndyne
35790162,2233,True,69584,False,1586,raindropdry
202105266,218,False,5522,False,191,191
96004524,1129,False,585,False,1156,trottinha1
74035913,1443,False,6918,False,321,kooorosu
150177333,575,False,869,False,768,768
51005853,1805,True,2599,False,1149,igorkiya
97815159,1164,False,740,False,1235,alex_myballzz
145056831,626,True,1498,False,498,madpana
170836977,415,False,16934,False,468,robertorcj
37073536,2181,True,77846,False,285,hiruma_afonso
60502967,1640,False,4224,False,750,xbilax
172468287,403,False,2426,False,1004,otaldomarcosh
45426310,1927,False,12542,False,780,dezoncio
70525088,1500,True,28789,False,78,rax_tv
45837892,1921,True,16284,False,477,kenzoyagamii
92520703,1228,False,1642544,True,116,alienigena404
89988634,1234,False,124,False,1684,1684
191249555,262,False,499,False,1495,1495
193308409,251,False,1364,False,837,ichorplay
163190862,457,False,273,False,1181,erycovsk
83419077,1328,False,5264,False,1890,jean007jim
172544091,392,True,3587,False,49,yuukki
64697702,1575,True,336608,True,637,cojagamer
60164130,1650,False,47422,True,95,catspajama
210986330,193,False,5386,False,303,gunfightshow
155400107,462,False,402,False,1895,canaldofimdomundo
159439649,489,False,824,False,1309,reiss1
151127455,570,False,9484,False,196,zayn_d
69979937,1508,True,113191,False,1811,1811
57287817,1695,False,756,False,531,leandrochiarello
79975608,1361,True,3477,False,555,selenagomezs2
49072463,1849,True,1585,False,1113,guidettmer
46970416,1891,False,1568,False,735,ryuuthebloody
178929191,354,False,3689,False,1691,leitao1
160445113,455,False,4208,False,314,314
114819543,980,False,897,False,210,pipocatomica
36264712,2215,False,7724802,True,1297,silviosantosdocs
22458471,2705,False,331220,True,55,lordmons
58237229,1682,False,6402,False,133,belenva
180500799,342,True,12664,False,1106,erikones
96741097,1179,True,104477,True,1132,1132
101936524,1127,True,2369,False,1615,cellotv_
148014829,597,False,1210,False,829,governodoamazonas
56101151,1697,False,401,False,1087,lordpizzo
87608219,1285,False,2442,False,1365,ascmengao
145302661,630,True,23437,False,528,gamenoobbr
30672329,2336,False,7163779,True,682,felps
39108980,2095,False,661,False,164,zylladys
124747345,874,True,3786,False,1713,maheltk
7793974,3343,True,1395,False,1573,rato_ch
110217475,1021,False,6012,False,1076,temidao
103381655,1096,False,1450,False,1247,lumielbr
111666363,1012,False,1432,False,558,newrafulsks
27680990,2454,False,40456102,True,103,yetz
114090937,983,False,815,False,438,mada_41
31000876,2321,False,7025,False,1347,augustotitan
58930039,1672,True,145633,False,402,cnrgamer
123882753,811,True,28,False,1544,vagabondhq
136988012,728,False,3455,False,639,k1ss_tv
50412921,1817,False,2979,False,1610,sirarthur_
144950199,634,True,4666,False,437,kimmyartemis
142443681,659,False,5334,False,545,roleplayingg4m3r
42648984,2001,False,1621644,True,656,marginal
106355832,1066,False,942,False,1482,dagnoni
86606583,1295,True,11209,False,338,buga_fps
120246770,926,False,7418,False,222,doncinhaa
37462585,2166,False,2704,False,253,revhavoc
138001097,716,True,9865,False,1269,cavalamanca
38245892,1596,False,876,False,710,zerocris01
40750226,2026,True,4534,False,1494,v3n0mg4m3r
77305890,1394,False,2717,False,992,992
147670675,606,True,20842,False,908,ggsocialite
39975286,2078,True,293218,True,1131,brookz_
115959487,970,False,5564,False,803,andersonrico
158228971,502,False,1018,False,218,soygabes
140159167,688,True,1742,False,1055,n_valerio
26454094,2476,False,2504,False,1011,paulovitorredfield
90655589,1230,False,451,False,1339,1339
36160171,2219,False,6598843,True,306,zemerson
69251571,1511,False,2786,False,223,poneibr
159237071,492,False,1261,False,447,marretapretacwb
162049212,470,True,16732,False,1473,nillfps
35915632,2231,False,174686,True,905,mahvalente
45028330,1917,False,2940,False,239,leandro_hartzz
65211109,1540,False,210,False,1284,1284
68254771,1490,False,1884,False,1445,1445
