id,days,mature,views,partner,new_id,username
79587480,1312,True,198,False,5845,sergeantenraiser
59304571,1658,True,2431,False,6134,simbazockt
66719758,1546,True,187959,False,2340,janniogx
43317490,1983,False,8247,False,8350,quencz
129788369,807,False,4356,False,7434,7434
44033728,1953,True,1788,False,5578,cassy_lunapiena
79998083,1365,True,9405,False,142,marcelicious
108474563,1046,True,8970,False,7098,letsfixit
96011211,1187,True,105010,False,546,bigblue_andre
158082443,503,False,4229,False,5397,erichmueller
86768469,1294,True,83231,False,2868,aciixx
26633304,2501,False,153590,True,5231,the_gonzy
126988211,796,True,204,False,6938,rpgary
45866211,1893,False,1101,False,8000,estaran
30810149,2323,True,3365,False,7810,ludw1g
125568444,856,True,1006,False,834,xfaja
85460035,1305,False,1514,False,624,psyweedelixx
57344436,1694,True,60927,False,248,lorenlyr
30396809,2345,False,27544,False,2551,zorrby
38696419,2119,False,10376,False,7890,snakylul
83603076,1327,True,1632,False,6769,kin_katana
41606913,2028,False,1656,False,4474,lacriminal
132246031,788,True,11346,False,6072,chrischi_lp
93587658,1215,False,58132,True,1283,paraflowde
53936875,1741,True,5247,False,2548,rogerfcc
80759665,1354,True,1930,False,1660,zepieth
206288115,209,True,4879,False,7752,sdream_team
98907295,1158,False,27561,False,7696,erizzle
40151573,2071,False,25644,False,6076,mokuji
151813300,555,False,436,False,1190,sparkly911
78058263,1385,True,15057,False,7358,tsabeth
79970021,1365,False,193335,False,9320,huschee
71852631,1479,True,3643410,True,4957,cillidbaaang
99161442,1156,True,49652,False,3097,knusperblub
48078259,1875,False,18742,False,7304,ustraahazu
184205493,311,True,1952,False,105,asbestosstv
70314858,1503,True,18222,False,6276,woofultimate
166933807,434,False,3289,False,7786,mrraguza
99754753,1148,True,219120,False,5043,porozf
137026647,727,True,10901,False,4084,eigenartig_
124878836,839,False,621,False,9492,saphir2301
42286487,2012,True,5380,False,4854,e4tv
95830875,1189,True,11586,False,2912,bolias_gaming
159974091,487,True,23183,False,404,zuckersan
74553003,1430,False,19016,False,3279,bloodyace__
97485848,1172,True,17605,False,8053,darthmedertv
45382843,1931,False,5547,False,8971,benjirottv
38954336,2055,True,1624,False,5374,adcox19
39132273,2104,False,22628,False,4098,mjblol
123777847,880,False,2343,False,7478,n33n33vlog
49381844,1845,True,1610055,True,269,alfgo2
93491517,1212,True,12765,False,2507,2507
55464534,1719,True,7203,False,2661,lehrerchen
26764594,2494,False,6032,False,5347,vanles
125487719,865,True,2772,False,1518,einfachtommyde
146414440,613,False,956,False,3954,svenh_2000
79971571,1365,True,29730,False,727,caitlin91x
108531343,1035,True,867,False,2126,xfabiiiano
137305494,724,True,2182,False,4264,derlpardilp
86770143,1293,True,114010,False,3496,bashti89
37528496,2164,False,8989101,True,5145,stevicules
118338806,933,True,916,False,7754,dashenkerliii
80640952,1326,True,2817,False,8802,mojomojer
116803798,962,False,20297,False,1288,radlerdani
158250757,484,True,1616,False,8058,zotti_the_one
141787445,669,False,2554,False,170,170
27881906,2446,True,29640,False,7228,speedster1291
41298068,2037,False,1111,False,7508,7508
141841350,669,True,2876,False,2862,geschlossen1
94467414,1205,True,12043,False,7804,zek0tv
32416102,2269,True,14807,False,4820,justrobin1904
94822512,1200,True,2016,False,9260,ilionej
97600154,1170,True,9319,False,378,kaiblackandblue
124560999,877,False,1631,False,5525,lazyrobin
79576667,1368,True,9388,False,7388,somethingvuong
25717656,2543,True,55217,False,6309,sanzzes
6397357,3433,True,21254,False,4279,infernales
98995130,1157,False,926,False,1703,wasserfaben
77257968,1396,False,2672,False,4169,stingyfly
102424419,1115,True,11954,False,8905,mx_mo_mx
42197126,2014,False,18708,False,4703,derpyr0n
125245545,868,True,1460,False,3054,neronixe
31997521,2284,True,15542,False,5855,exundare
96566850,1181,False,3463,False,9215,roekkvi
44759993,1946,True,8753527,True,8803,8803
43874202,1962,False,302,False,8142,mazexp
45215243,1934,True,6662,False,6698,theveggie
51068376,1804,True,35519,False,9154,9154
117478206,955,True,2432,False,2787,sirsesto
40705566,2047,False,9323,False,7061,xanny0
122438735,899,False,6263,False,3743,marshiie
27638012,2456,False,15140,False,8359,8359
103700930,1104,True,38729,False,3846,kazoodle
79203575,1373,True,175433,True,1894,moblue
73493530,1452,True,12452,False,6392,6392
96848269,1152,False,1014,False,1395,rania_kilend
90736435,1251,True,68975,False,1050,andre1986_tv
28760989,2408,True,2854,False,5413,pham0uz
186707473,295,True,5219,False,6702,speedsgamingzone
39950375,2078,False,34816,False,3487,empaisen
38130423,2139,True,706,False,7249,mistmann
49294698,1846,True,2000,False,6600,maximumrole
119660668,932,False,13510,False,4696,4696
61790466,1626,False,1954,False,3610,magnethelmspielt
20407432,2798,False,9642,False,5252,ezhoe
35861963,2119,True,3783,False,7876,7876
87005226,1279,False,6283,False,3490,stabsam
118359916,946,True,29509,False,1079,adiotv
78786786,1378,True,18405,False,7116,lexomatico
95078376,1189,True,2107,False,1145,kisarus
79173115,1374,True,2144,False,562,siri3ampage
111904487,1010,True,3985,False,1007,becks89
170131237,421,False,4540,False,8669,misterthreeman
115494256,974,True,2243,False,1969,baliskolp
86170707,1290,True,7432,False,6057,cherli_
215426073,176,True,1173,False,5193,otai_teamtv
36601423,2200,True,2594,False,9225,ligogato
81744666,1347,True,6561,False,2769,mnemonicrhyme
41535791,2030,True,127556,False,4880,msthechosenone
48824001,1858,False,74796,False,9296,aurakoji
32618771,2256,False,277792,False,8371,getgamingde
91387787,1243,True,2385,False,1574,pilotpandafgc
84124982,1315,True,3991,False,5351,daikota
39249165,2098,True,13205,False,5325,ragenauts
88903093,1273,True,40972,False,2006,derersteossi
59113962,1664,False,6671,False,280,gioghurt
87484364,1280,False,229,False,5727,5727
61333007,1635,True,28509,False,687,687
65663206,1560,True,4547,False,7118,mr_double_u
22892906,2680,False,4600630,True,5834,youbetterknowme
148070416,601,True,4175,False,4632,herrvanderwald
189386901,277,True,2505,False,2414,dasbrehd
39675935,2082,False,3835,False,7093,deen247
144546996,638,False,107032,True,4136,nieraus
172942080,398,True,8274,False,5953,chief_django
117376654,956,False,6578,False,955,slick3zehn
53059174,1766,True,8393,False,4383,4383
49420207,1835,True,9879,False,3426,s_o_0_orangerange
58881432,1670,True,40895,False,228,228
75531814,1423,True,376378,True,898,schannik
56180816,1683,False,6343,False,49,xolliversumx
63626312,1592,True,38651,False,4076,majorfranz
96662505,1173,False,2932,False,7582,peterfels
98334838,1164,True,18145,False,8268,angel_online
161447168,453,True,3665,False,9016,weithzen
119813821,929,False,2532,False,8018,8018
51340116,1796,False,46211,False,5086,simracingdeutschland
167464748,439,True,12448,False,2207,olliskies
28734990,2412,True,24448,False,7917,bang_man_of_culture
146229409,622,False,2024,False,4564,revan_zockt
29249070,2393,False,26881,False,2070,xkamuel
69320552,1516,True,265070,False,9402,9402
72861756,1462,True,15795,False,1198,sankuralp
125409960,736,True,56,False,3858,baamtime
114152235,988,False,61487,False,2777,aiku
174463137,388,True,1006,False,3558,vanilllebaer
54285200,1744,True,9320,False,2832,tellerwaescher
61645651,1630,False,36805,False,2886,tonki
83989330,1322,True,109629,False,2797,enigmagaminghd
85978370,1282,False,260,False,6534,gstanceworks
25112050,2572,False,40183,False,2848,twister_dx
40528880,2060,False,1399768,True,6366,dansen
35893764,2232,True,1236343,True,7275,xpandorya
47871711,1869,False,9779,False,8038,konsomonso
142112738,665,True,4654,False,8182,civarix
31813274,2293,False,8098,False,3414,littlemissbonnie
91915956,1234,False,1924,False,978,liveprimex
39850472,2081,False,62524,False,2602,punxsu
172778151,402,False,3852,False,2317,vanessapphire
109400997,1034,True,28127,False,2844,lu_yes
111348157,1012,True,7694,False,1420,eimerwerfer
147549339,605,True,28101,False,6470,trixie_ger
50553631,1815,True,3388,False,5060,pakaveli
120501876,915,True,2412,False,7978,derschmaul
41933531,2019,False,1752,False,3881,lothian_waltheof_ii
87237133,1289,True,1310,False,4917,der_stutzer
136379940,720,True,777,False,9198,ducklyght
37105711,2181,True,1044023,True,7011,rickymainia
37048371,2182,False,57558,False,2363,screamingrage
149087567,591,True,5117,False,5363,deathmask666ger
42507986,2006,False,114072,False,4446,elhumbro
55898523,1715,False,10154651,True,7216,trilluxe
87376086,1288,True,12098,False,122,gubinplays
21345521,2757,False,100814,False,7751,mugg1991
136967542,729,True,1361,False,6391,jonnyrabenschwarz
60318806,1645,True,1496,False,3764,capcon_vsse
75262821,1427,False,9293,False,9038,patthies
83512222,1328,True,51118,False,6821,strikerlein
63285985,1598,True,3016,False,7558,scarletanni
61654657,1625,False,2683,False,946,xlaylanax
41294461,2036,False,10592,False,3836,officialshawntv_
20700404,2786,False,45109,False,4171,tyl0o
69876365,1494,False,5943,False,8608,dfsgamingtv
37418483,2149,False,77888,False,533,olymptronica
121831496,909,True,4375,False,45,45
60697823,1644,True,6743,False,6513,rahmbro
31151190,2305,True,3131,False,8972,nerdiversede
65243442,1567,False,97389,False,8081,nnajuu
150613637,575,True,34660,False,747,747
69691150,1501,False,7846,False,5622,blapatv
3015091,3590,True,2686,False,1488,kalathes
148780478,594,True,8549,False,7869,derkaschube
37061636,2177,False,2073,False,3477,vivalavestro
35682068,2240,True,3117,False,8068,z13l5ch31b3
86161832,1287,False,8859,False,8464,mjher0assasine
137369494,723,True,2168,False,3408,amun1987
22850923,2653,False,430,False,6601,rayon666
99589449,1151,False,1360,False,4222,triviiiumlive
124066416,883,False,14248,False,3827,tuabe
141977650,667,True,5837,False,5790,amirthehero
101272840,1135,True,3211,False,2528,isakucosplay
39369393,2084,False,3558,False,4647,4647
69130013,1515,True,9308,False,3339,moquay86
79488581,1358,False,1024,False,5508,mauricev12
134776444,756,True,12162,False,943,readyplayertom
108256369,1048,True,800922,True,6162,xmeagol
63756207,1590,True,1055181,True,2059,el_pepe069
60399497,1649,True,1180020,True,4547,zelina
126088079,857,True,11065,False,6120,ramnau
195765996,244,False,7230,False,5602,bearandbunnytv
141429728,674,False,2497,False,1732,happyandsad
64660284,1574,False,1522,False,5073,5073
166357719,446,False,6516,False,471,rockyrakete
119067219,938,True,29564,False,2659,chrishalt
67905418,1530,True,10237,False,5696,headsonictv
80684271,1358,True,10725,False,5306,dasbuero
84412496,1317,True,45468,False,1210,worldofmiyagi
124869526,873,True,76799,False,3975,sir_calli_1985
151548491,504,False,287,False,7320,kurt_king31
43294270,1979,True,5286,False,4358,blackpurple9571_
56128199,1710,True,5096,False,7086,sokariry
132520095,784,True,20501,False,3557,oosmoky
142102783,650,False,536,False,2475,troschi
132534544,784,False,14609,False,4100,captainollowayn
30611941,2339,True,7816,False,3750,shoxxyroxxy
30285154,2350,True,6477,False,4234,bregatron
65185272,1568,True,25646,False,5460,colyurikassler
29579879,2379,True,81630,False,3822,maybeanni
87674686,1285,True,40141,False,2218,soulmew
171716968,410,True,8838,False,7190,stroke1611
147544655,604,True,21372,False,3805,alperinolive
113446171,995,True,7332,False,2134,actros6190
148075169,599,False,1153,False,6950,failxlive
188369379,284,True,664,False,1448,roke03
93020664,1222,True,16513,False,1721,cymeesgaming
39383053,2094,False,2776,False,6993,xterexz
108879310,1029,True,7484,False,4294,magotv
134117963,760,True,1708,False,8569,vkingrage
64667143,1573,True,5465,False,7623,stolzerrabe_
39809272,2082,False,8817,False,7128,theacf18
173810833,396,True,2895,False,5257,lou_relativ
32030299,2283,True,26932,False,2987,blinkzy
48245475,1871,True,814207,True,188,areslps
79478285,1356,False,27892,False,6288,byl0tv
107757378,1055,True,933,False,9375,mrhyperpixel
182055861,323,True,762,False,7553,eiswache
35087722,2245,True,7154,False,5380,belridin
38192763,2139,True,762,False,942,slikerdev
61789357,1625,False,1932,False,2995,deropti
103315059,1106,False,1282,False,4753,espadanr4
101573127,1130,True,5522,False,4913,4913
81903176,1343,True,26503,False,9219,kleinafuchs
36426030,2207,False,2552,False,2499,zergo98
37095546,2143,False,1187,False,1234,dodacar_lp
32423019,2258,True,1508,False,8918,schaegga
120414196,925,False,948,False,9463,dwayzyy_k
40258312,2068,True,34866,False,1593,thesubso
94545939,1183,True,46524,False,7055,normen0815
135193874,750,True,1945,False,5329,xmrkekz
49387641,1845,True,218635,False,3535,mulay91
63553992,1594,True,243526,False,262,noxitez
79013911,1352,True,16837,False,5774,mostii
35647950,2241,True,5410,False,7692,schiven
31568336,2302,True,888,False,4730,nurd187
72216869,1473,True,3488,False,7262,minusnull815
30880912,2328,False,4772,False,7689,sebidasschaf
97178884,1175,False,3323,False,3046,krawuli_tv
43327354,1983,True,11076,False,8993,tbfreak
40533087,2027,False,1721,False,6094,londiniumtv
88710029,1273,True,50231,False,3971,ltsplaymitpatrick
47433601,1886,True,20204,False,1090,1090
94439208,1205,False,6183,False,6203,zeronex97
109131615,1037,True,14362,False,1004,paaal
186943102,292,False,3755,False,945,max_laxs
175104094,383,False,1908,False,4678,divineislive
124322456,880,True,15586,False,376,nikeperle
83953262,1321,True,15688,False,937,shadowhead2222
78532193,1379,False,2445,False,3225,donvomit
84934915,1311,True,206753,True,144,dusky_plays
36735468,2192,False,21116,False,1453,devilsdead
115018084,979,False,11280,False,1375,femba
160553421,482,True,28692,False,3735,wulfsar
51870314,1770,False,10615,False,8590,dalfuss
82674131,1334,False,367,False,268,piratenzender
200111831,225,True,12979,False,8032,venikat
167659560,419,False,170,False,1186,m4rcsenpai
85826896,1298,False,5965,False,4225,skratone
40863570,2051,True,143271,False,1064,r0bsn
36891444,2185,True,31305,False,6247,pvtpj
112551289,1004,True,235645,True,5389,elfeba
62000480,1623,True,10243,False,4861,syriiashadowpaw
159653153,489,True,3868,False,4195,azraelford
123791051,887,True,6958,False,5582,addju
86411887,1296,True,3006248,True,9272,onkelbarlow
135123158,751,True,37555,False,2454,sternen_glanzz
142591290,598,False,678,False,766,gamingloungee
187924133,286,False,783,False,9278,iiisecret
95165752,1197,True,93460,False,6886,onkel_dd
46644580,1883,False,8329,False,7039,shiatsu1
146825092,616,True,2876,False,4545,proken91
77846347,1388,True,61733,False,1710,waschbaerfraesse
63979857,1547,False,848,False,187,tommyxlp
70953347,1493,True,25878,False,1753,svenrge
81243230,1352,True,140614,True,6435,irrenhaustv
102403029,1092,True,3767,False,1017,csi_gaming
43018193,1991,True,5522,False,5730,mopsito
160427319,483,True,29745,False,6572,schlesiertv
135231751,744,True,3035,False,8365,captainyannic
55202259,1728,True,4720,False,6204,dadn87
89308283,1261,False,1106,False,7323,drfaustusderchirurg
59167024,1621,True,595,False,2500,simracer_tranc3
32426110,2261,False,338,False,1238,gaaron01234
51080933,1802,False,49113,False,6820,laruzo78
6394791,3432,True,27195,False,3792,nachtgeister
126025499,859,True,7882,False,8625,destinyderwolf
28389129,2420,True,60270,False,6843,neutronsofficial
86876025,1292,True,4148,False,4540,mass192
198590268,228,True,11721,False,3899,linir_esports
133916322,766,False,1384,False,5559,lv_aircookie
120609069,924,True,3248330,True,3633,nerdstartv
54868281,1734,True,12083,False,3370,d4rk_journey
76842640,1394,True,1782,False,956,spindrix
131902632,791,True,2191,False,6478,xrelo
62258096,1618,True,4729,False,6768,tomel092
51353369,1791,False,684,False,3337,rumirsan
120394730,926,True,325351,False,2879,2879
166947335,442,False,723,False,6068,faynvonfloof
47588274,1885,True,9159,False,5147,5147
122192638,906,True,3470,False,434,434
27162795,2476,False,2119,False,8305,err0rlp
83759198,1325,True,594,False,2386,teamjodha
82938650,1326,False,216,False,380,dreilogy
130875790,804,True,12092,False,225,225
52339574,1777,True,2700,False,5107,skinless87
37166455,2178,True,6136,False,4249,tabbie__
52024348,1783,False,992,False,2909,roxx75
161784381,471,True,11540,False,4944,xiaiimzztv
101941468,1127,True,61497,False,124,ziqqe_shiva
52519440,1764,False,8731,False,4919,take_live
63020380,1601,False,9623,False,4231,teppsnrappsn
112332906,1006,True,8206,False,2394,maluvy
117036606,956,True,3105,False,3219,dgc_yt
152945046,550,False,16598,False,231,kaffeemitray
63084458,1602,True,3646,False,3422,i_am_noct
179570737,349,True,196,False,1191,sitelock
71708891,1481,False,28110,False,7112,nukee
76750934,1401,True,2144,False,4673,debaehr
64065353,1573,False,2814,False,2226,moinwickie
42033450,2015,False,71121,False,4787,justthed_aquatics
61339182,1635,False,2976342,True,7936,basteltante
62006475,1615,True,59295,False,5286,ente_witzlord
61274186,1635,False,379,False,8244,kasiss92
62648244,1610,False,1203,False,6939,rumpelump
31635161,2295,True,2543,False,8033,krodimarodi
124938410,868,False,6842,False,5857,xinfizi3rtx
57204519,1696,True,17923,False,4497,versuchslabor
49697371,1836,True,15007,False,6714,jesstifytv
216917948,138,False,838,False,5722,cobi_stream
56994344,1697,True,1082,False,6086,mastertaulin
53733185,1753,True,7820,False,6299,papacage76
98741932,1160,False,7646,False,6790,jellybeanjxx
82712888,1335,True,1797,False,3642,htd_kor
88642603,1272,True,1979,False,8361,lize44
88919514,1272,False,1172,False,879,879
55909903,1537,False,399,False,6796,jandermann1978
70866900,1492,True,2501,False,3438,bloodsport263
33396292,2251,True,1289315,True,3223,thiefbug
133183055,777,True,8552,False,7954,capudor
133369826,775,True,21702,False,2311,nightwishcoil
116224897,946,False,303,False,7719,saimice
31994237,2286,False,86815,True,7201,drpuppet
124586251,876,True,57294,False,1320,tobidertierpfleger
47120556,1894,True,25101,False,587,cleooux
135564812,738,True,2751,False,2052,gebruedergames
84101273,1318,True,3378,False,1250,shaqii_
121010079,909,False,588,False,8146,linsi
44760515,1945,True,70084,False,9137,vipersstrike21
93942652,1211,True,18543,False,7511,gamondo
144101291,643,True,27179,False,2283,fluxxfluxx
49829903,1833,False,3087,False,3470,trivialerweise
81350079,1351,True,28201,False,2011,candybiatch
40699890,2056,True,6396,False,1153,vulperix
21331888,2758,True,236962,True,9456,enjiin
197659185,230,False,686,False,1918,spikeente
105860422,1076,True,3202,False,1256,philippscheibe
134136556,744,True,665,False,429,passithebat
97591688,1171,True,2667,False,4842,nightrunlp
139693345,694,True,47097,True,1920,shings
18964255,2848,False,1726,False,8640,traivlin
83221567,1279,True,2536,False,4070,cleyman04
60530933,1645,True,8624,False,6661,based2hard
67023654,1542,False,2033,False,7454,setsna_
145852822,624,True,9654,False,1399,sepsoothfast
83505919,1325,False,9742,False,7429,7429
79217194,1371,False,1506,False,313,rayderblitz
88995631,1272,False,2318,False,8083,4lphah3ro
60878041,1641,False,710,False,6508,iixrazorxii
106755753,1066,True,48669,False,1156,sidsummons91
23238729,2658,True,2259,False,3507,jugameplus
45853037,1921,True,623631,True,5974,wntrsde
108794754,1041,True,11577,False,2820,zgm_maku
79720584,1366,True,6264,False,7071,luxzluxz
119387560,935,True,52897,False,7853,paddytv_aut
61152443,1638,True,949,False,4140,vshadowwolf
45062984,1938,False,6354,False,3933,rapidraginggamer
46853156,1900,True,94712,False,6399,bowzynator
139904169,692,False,1436,False,679,theonefab
144129974,640,True,4561,False,7182,daskevchen
84576703,1315,True,5195,False,1422,lukznn
47681327,1883,True,2050455,True,2209,hirnsturz
42845215,1996,True,14822,False,600,killagnom
63444226,1595,True,9161,False,3044,tevil
180822921,339,False,2941,False,5066,lup1ger
75907334,1417,True,13487,False,146,jayk0b
81644416,1348,True,12841,False,1671,s1muios
44172469,1960,False,288945,True,685,giorap90
68742551,1523,True,8824,False,6624,jayjo_capone
55227703,1723,True,2419,False,5940,private_117
30686077,2318,False,5582,False,1162,goekithegamer
46670729,1487,False,1529,False,3076,risingletsplays
36602703,2186,True,658,False,474,krimeeee
73733793,1391,False,1552,False,3273,dutzelrutzel
209129328,199,True,10025,False,2246,abg_armin
198136070,196,False,841,False,2478,brealixsalty
38362650,2133,False,55377,False,4337,mangacatchy
51766994,1789,True,748,False,5584,chris2092
161010190,477,True,4101,False,6431,xteichi
27591383,2457,True,310078,True,413,gorg
51393086,1795,False,74600,False,7312,maikzzn
47459511,1881,True,7294,False,6487,croit
39611992,2083,True,204,False,6750,ifland
130435654,809,True,5471,False,1500,justshadowmar
23497580,2614,False,1247,False,1655,sypi85
42992853,1993,True,12893,False,2493,romiat
134993208,752,True,7792,False,3077,brewsleetv
71443831,1485,True,2550221,True,5388,sandcooltv
63478942,1581,True,3962,False,4124,therattlesan
138322753,712,True,36755,False,2825,voidusk
43334060,1983,True,7670216,True,8468,diehahn
40323122,2066,False,22812,False,1192,bkvapez
139372293,697,True,2813,False,5618,1upgezockt
98334095,1164,True,29207,False,7838,brainbloodborne
111580290,1013,False,3231,False,2972,mrtribbe
67520146,1536,False,101577,True,958,lafonate
51731139,1779,True,3391,False,3870,coldeathnote
157872109,499,False,1337,False,6973,timsmoderngear
124234075,868,True,779,False,8220,vanguard6
190369175,264,True,1941,False,1989,titanix_1705
40007671,2045,True,3507,False,8196,trilophysis
108610961,1038,True,1942,False,7158,gujaropimaro
71768306,1481,True,50817,False,3603,nashrearal
53740478,1754,True,44411,False,538,davschle
114204206,987,True,70447,False,4350,solidnox
97682598,1160,True,3840,False,677,bab_itch
121067925,917,False,4214,False,3684,uxulumuxal
82786149,1323,True,1453,False,8140,witch2k
104074803,1098,False,1894,False,2075,nicoaicp
148172279,600,True,12785,False,4627,reh_im_klee
38009892,2146,True,306905,True,5881,rredfox_x
123866161,884,False,1371,False,1778,1778
73946497,1445,True,91026,False,3116,jayc
65748992,1449,False,629,False,0,pinhead_01
123523174,890,False,82927,True,4965,swisspact
94907330,1200,True,57176,False,6337,fido051280
122058234,908,True,8573,False,7904,baobaos
68860701,1515,False,252,False,5002,labu84
67091059,1537,False,2988,False,7687,7687
108813959,1033,True,1418,False,4404,df_dragon
27105087,2479,True,30734,False,3357,molop
87889332,1283,True,20371,False,322,aces45
32944622,2253,False,2329,False,7267,zlabus
56361669,1707,False,2105,False,401,vanny_
136923376,684,True,1020,False,7847,gamers_cure
81951208,1344,True,3842,False,8508,onuras_91
135785882,741,True,43483,False,6627,miss_kyuu
80787805,1355,True,3359,False,8413,steve_gorn
152278619,557,False,708,False,8747,8747
114854157,979,True,20453,False,1321,osmose42
86114842,1285,False,2598,False,305,sebipog
33808673,2245,True,1025,False,4784,masterleon
143064695,653,True,9209,False,9250,ramanujan1992
180313355,296,False,682,False,4941,grafstonek
109699402,1030,True,48048,False,4804,bananawaveyt
97954232,1159,False,30060,False,6024,nerdscavetv
62379500,1617,True,19835,False,3174,johnnybaerbel
92922555,1219,True,4035,False,5009,s_wie_stephi
107497469,1058,False,218181,True,7264,nirix_art
87348912,1269,True,353,False,3282,neilx
181412158,333,False,546,False,4799,4799
44211090,1939,False,27961,False,3974,risor
180271954,342,True,4363,False,8737,dantodeluxe
194630640,248,True,774,False,2884,boss_scav
91343075,1243,True,7457,False,1297,snewpew
124625559,876,True,5235,False,2262,deydrihm_
82902684,1334,True,54524,False,9273,thegaminggalaxie
128860693,827,True,6011,False,1827,wheelchairbrothers
101390891,1134,False,5864,False,4178,gehirnsirup
55048545,1731,True,2712,False,8416,spamsel
106276073,1071,True,130458,True,5304,netcube
54468233,1741,True,3777,False,4405,wumpel
118315091,941,True,3646,False,2609,8till10
163575630,461,True,5609,False,8100,ossifant86
27868920,2436,True,11331,False,9331,habibi_heino
120868862,922,True,5063,False,2332,cryyygaming
87396674,1287,False,540,False,2510,likarokun
59686978,1659,True,654,False,40,irayo070
87709633,1281,True,49244,False,3432,jetomance
44375813,1950,False,24775,False,4478,terror_incognita
40346536,2065,True,80632,False,5141,narkose
186258657,299,True,1932,False,441,docd1201
118432086,941,False,1947,False,4812,mii2zu
69578713,1513,True,117726,False,6960,boggy43
185324980,306,True,2258,False,3144,anody7
98150047,1164,False,11120,False,5556,kretzsche_zockt
114852378,977,False,1028,False,452,snakelancerhaven
124508708,878,True,17680,False,6848,kingrob
65748612,1553,True,5636,False,6607,shiro1gi
