id,days,mature,views,partner,new_id,username
36589310,2200,True,7589,False,1509,indianajonesqc
30221811,2348,False,7470,False,3863,badbloody
101069280,1138,False,78740,False,5029,bobcalvery
29655495,2376,True,77890,False,169,ka_mike_azz
50030279,1827,True,95691,True,3945,hypnoz_
85478197,1304,False,107186,True,1129,leviistv
130811639,805,False,10423,False,690,marcelpignol
133370820,768,False,18576,False,2000,necro_fonchier
94368902,1191,False,162,False,5323,ranufle
114299210,986,True,7926,False,1737,yoyodu6440
44370620,1955,False,102599,True,1072,myfrackinmess
57292974,1694,True,20147,False,5743,playher
49260756,1848,False,14363,False,4143,celina_kyle
183843584,303,True,336,False,3464,jeanguy420kqc
64803286,1525,False,621,False,1795,sandoudou
56404255,1707,True,351504,True,4163,frozencrystal
35042570,2247,False,878,False,5371,twisty59
195797010,243,False,1090,False,3279,compteremoved
62991891,1604,True,35784,False,2078,2078
45248110,1934,False,14292,False,4669,xi4oyou
52782566,1768,True,2642,False,3860,xolmix
49103371,1852,False,28650,False,194,talulla
145150739,632,True,9196,False,1920,rutabagafr
86418419,1291,True,14854,False,3662,hares_tv
35862422,2227,False,6848,False,5631,wisdomvs
113228733,996,True,9801,False,3914,endirectdunord
105389425,1076,False,2027,False,2332,mezepov
26371936,2476,False,424,False,4005,ajudgy
93861787,1212,True,12632,False,5633,fougere74
133442744,773,False,6729,False,4512,syrpandashow
112033431,1007,True,5218,False,6380,c0dez3bra03
42754524,1989,True,1808,False,3454,kazog29
51166651,1801,True,5091,False,6292,shibuki_sensei
101904038,1127,True,73930,False,4687,mumkuro
22545210,2695,False,13111,False,5939,pacalase
174347703,391,False,847,False,2210,cinzys
112987422,998,True,552,False,1333,tryxgg
215143064,166,False,234,False,430,scarzodtv
62463846,1615,True,3095,False,3216,killbart
62648961,1602,False,1055,False,5106,cthulh00
101215325,1039,False,1615,False,4472,devilryu666
37355594,2170,False,48250,True,995,banano
125400584,865,True,3290,False,5465,orich4lcos
157805440,500,False,1455,False,4391,sundeproductions
80879750,1356,False,3159,False,3323,la_recretine
104512914,1092,True,2798,False,1329,vikings_normand
47971882,1877,False,3790,False,6339,dreadiix
44085706,1961,True,1682,False,4327,ahyel
41242708,2040,False,44046,False,3461,sergebenamou31
154456177,536,True,1887,False,1662,mattriarch911
82954136,1329,False,2069,False,752,manarchietv
52800996,1770,False,2552,False,4612,magsouille
124246416,873,False,8620,False,2613,djeygamingtv
144223115,641,True,22239,False,4397,arcames_
73961360,1438,True,2156,False,3001,abhayatv
50244401,1816,True,1224,False,4360,anodim
195263969,234,False,491,False,6308,faitpaslecon_
117196601,958,False,19607,False,714,alexonval
39032156,2000,False,952,False,2172,furious_basterd
119901370,930,False,580,False,1292,axel_lafaye
99431177,1152,True,2247,False,5165,mlletora
65439370,1562,True,2622,False,642,bl1ndsh00ter
66725435,1543,False,21607,False,3895,kyzhhtv
101652734,1131,True,26195,False,2239,wickedkingston
119140560,936,True,1751,False,4901,riddikfr
39759008,2084,False,3529,False,848,dittrixx
49236043,1848,True,3435,False,827,paguluffy
93822209,1193,True,3572,False,2973,mlle_mysterious
37299277,2173,False,131924,True,3704,draksoutv
173274274,398,False,1348,False,5331,visiotv
31650712,2262,False,2865,False,5228,cromelec
45901961,1918,True,16334,False,4116,stecto
173269136,400,False,4601,False,4804,likotv
91311171,1239,False,23211,False,5909,nefyriankh
83517514,1315,False,4605,False,5623,looney_trolls
62988756,1601,False,14496,False,3449,flayeurs
104731203,1073,True,18252,False,2077,actualitesjeuxtv
38005342,2142,True,14027,False,6342,bsk_tout_court
109506110,1029,True,677,False,4646,sankaestla
75325541,1426,False,45926,True,3308,overtecknologie
28810536,2374,False,9971,False,2982,siliciom
139245941,691,False,735,False,5823,sck_nonico08
133940213,756,False,6974,False,386,luanonilrel
117230105,941,False,1818,False,1002,korozein
132980665,780,True,12614,False,6357,khalwirgo
42973054,1993,False,670,False,1317,casawii77
196975041,235,False,1809,False,2635,avalonebzh
139504995,697,False,1113089,True,4563,sackzi
65436754,1564,False,2487,False,6126,kryptolite
196294569,240,False,6436,False,5638,patabugne
184696828,308,True,10328,False,2476,bwj_browjob
73588335,1450,False,293375,False,3120,nativgamingfr
93832248,1209,False,4167,False,414,seizahime
86523007,1293,False,120,False,4344,roxor_duponey
189842136,275,True,29833,False,268,phenxtv_
35625926,2235,True,1551,False,2844,garindo
36295432,2214,True,2363,False,1914,blackstarofhearts
174893590,386,False,5981,False,4266,skizoboy
93029163,1222,True,71985,False,301,kira_michiga
35906674,2231,False,6628,False,3722,nartax
67144310,1539,False,1609,False,1045,elglon
53374567,1761,True,4812,False,4664,axmel79
67412640,1536,False,11052,False,3523,eclypse___
121825980,909,False,6454,False,4326,mohoc7
170918668,403,True,2994,False,291,karmilia
180686118,258,True,1178,False,1334,tontongettc
77996978,1385,True,3998,False,3273,fhost08
120272750,923,False,4866,False,5612,5612
36388101,2204,False,2464693,False,6208,labandeapixel
42283517,1989,False,162,False,4433,niock
165917988,448,False,2720,False,5382,compteincactif
42918459,1991,True,382,False,3482,krayz01
30822782,2330,True,1963,False,1761,zaykaay
37165240,2090,False,1211,False,2521,djecob
55042060,1731,False,53301,False,3278,elclacos
147648617,607,True,42682,False,4854,neonyu
53160337,1764,True,2217174,True,4211,norajbbq
50745390,1802,False,475,False,3381,newyorker276
56504672,1615,False,1566,False,5964,mscprod
53248887,1762,True,3158,False,342,neoretrogaming
166176964,437,False,2802,False,4134,pink_alice59
31911439,2289,False,6973,False,4626,chfou
138652719,708,True,9031,False,4458,frdeweex
98920175,1158,False,695,False,3960,astrad0r
46026254,1913,False,1227,False,1420,laivik
71899967,1475,False,23983,False,2785,unitedfamily
106285172,1071,False,2809,False,841,scary_fr
54909824,1387,False,261,False,2810,pantaimor80
46352095,1899,True,2329,False,4176,hyujigondo
26485958,2506,True,1211586,True,3759,xibe_
115168172,978,False,1410,False,1987,arytrope
145146794,632,False,2396,False,362,johnsimonn
64066886,1585,True,10380,False,2163,lordante_
115218953,969,True,24731,False,2661,sokar84
116980683,945,False,238,False,6066,heka_goulu
50445760,1815,True,2740,False,6295,yashasetsu
133646427,772,True,7028,False,5362,spacekaeru
144500290,638,False,5009,False,3900,sphinx_fr
137166176,727,True,32421,False,6247,cr0ssair
46794148,1901,True,15580,False,553,fanny_63
58251233,1681,False,5329,False,2429,corvusplay
61892279,1613,False,790,False,3941,pepelputois
147665778,605,False,5923,False,5209,ssunaytv
136186680,667,True,2113,False,1132,hermaxe_tv
58839477,1673,True,7981,False,1784,depressionsch
143406866,647,False,3627,False,1042,skyseurt
3110153,3585,True,12541,False,5137,ivory62
45205035,1932,False,90086,False,603,indius
54944385,1730,False,23779,False,3510,byby_cobb
39249050,2100,True,8697,False,3740,code34
198506129,228,False,23653368,True,5516,solaryfortnite
58905625,1668,True,15195,False,2506,djadjadji
64371653,1580,False,18839,False,6063,itarillee
39663707,2058,False,815,False,1826,tylian83
192022503,190,False,385,False,785,cakudeflex
95409595,1188,False,7865,False,227,chardongaming
83949831,1304,False,719,False,5780,lagrosyanis
148473497,584,True,12112,False,649,keroxxtv
111397159,1006,False,159,False,911,firewhite___
115445511,974,False,3238,False,1512,nuito
155352794,529,False,1911,False,6411,yoshisama__
54032275,1747,True,19017,False,5629,zarlok__aywata
58859956,1644,False,1118,False,3438,luna72
126272457,843,False,2671,False,372,suzultimatum
37652909,2159,False,1600,False,967,lethal_euskal
58618638,1591,False,2161,False,5168,tromatik
35642668,2241,False,96978,False,2984,ishosho
69276171,1500,True,2105,False,1816,stormshieldz
28126592,2369,False,2531,False,4574,ledkohd
67655739,1536,True,61483,False,2470,luc_ylle_
71259096,1485,False,14320,False,2010,jb_le_daron
13822318,3011,False,16669,False,4203,viictiim
79040378,1375,True,5691,False,1563,solar_field
95476444,1191,True,7227,False,2740,teamdejante
87932077,1283,True,5545,False,6166,bishop____92
109803701,1029,True,4244,False,5747,sethdcrowley
50363532,1819,False,143483,False,6151,kyreelle
139783751,691,False,5351,False,2204,shadownluffy
73151368,1457,False,7106,False,5222,sophiediy
7230251,3370,False,34825,False,1930,billou95
64949461,1515,True,11182,False,1304,no_shelters
41687451,2026,False,5247,False,2617,itsukushimu
37449847,2168,True,3418,False,4860,vaati73
89300366,1268,False,14333,False,1469,yazllo
82274798,1341,False,11104,False,4245,pattedoursaumiel
157392516,510,False,16474,False,3314,sekebou
126313999,820,False,1604,False,3711,havelgaming6
36789745,2188,False,6411,False,3073,zoph__
145897480,618,True,863,False,5676,skinkqc
42206792,2010,True,2774,False,613,metalhearf
48919163,1855,False,542,False,5104,rei_ichi
90090794,1255,True,2853,False,4548,pinkpony666
46223933,1913,True,82346,False,4599,zenix7410
68078157,1531,False,502677,True,1025,joueur_du_grenier
89056282,1264,False,20955,False,3678,rayizh_
56311212,1685,False,452,False,6287,romuaman
56189667,1711,True,43269,False,3551,realjesusgaming
63359353,1592,False,503,False,944,dice_troy
118287190,945,True,300,False,4373,letontondelalumiere
117712011,784,False,836,False,3734,urattack
43357340,1953,False,585,False,2457,geomegatest
214535656,74,False,133,False,1961,elysiiass
41050789,2045,True,15650,False,3525,prsplata
40544462,2055,True,583,False,4139,mrlex13
100483132,1133,False,4247,False,18,smileanyway
157124833,512,True,3017,False,881,lilykoda
109360517,1025,True,2174,False,5417,boubanours
22220950,2698,False,14701,False,1676,skeletn
43572623,1976,True,7153,False,3027,kiwiant
29296225,2389,False,1681,False,625,chamorcos
64360495,1581,False,280,False,1631,virus_f
68830088,1521,True,527,False,2153,shadowwolfqc
79611659,1368,False,2459,False,4281,myk7tv
38350595,2133,False,4831573,True,4719,drfeelgood
103083936,1112,True,4374,False,6119,stimerland
31272369,2313,False,247,False,4592,tenebrisomnia
29508638,2381,False,1649,False,404,bebert
29283977,2392,True,469400,True,2292,icekei
96148904,1186,False,3295,False,3041,akimosantv
56985289,1698,False,129541,True,669,tox_yesai
86631078,1249,True,767,False,3526,havalor
69720427,1511,False,166071,False,2601,gothicus666hellfest
63095865,1602,False,12506,False,415,scorpio_game
79231260,1373,False,9492,False,5788,dryade38
98394211,1158,False,1233,False,3307,nk0www
179872216,344,False,1767,False,3452,loupch0
113642807,991,True,51752,False,1340,allanzoum
43724680,1959,False,4842,False,4764,glost999
40763686,2054,False,5084,False,106,sasmira
55568730,1721,True,27996,False,4195,hellspark_343
46021722,1915,False,4035,False,6130,polo922
99214694,1155,True,34031,False,3817,solidarytv
52593632,1774,False,18903,False,380,seleneactimel
37133282,2179,True,38504,False,2856,lloydxpg
29751270,2367,False,2044,False,5665,addictiv
97260809,1174,False,7143,False,2137,brotherinsolite
40074190,2074,False,28684,False,6068,mrelneris
23576189,2640,False,268512,False,6368,fortunetv
138569759,709,False,2415,False,4074,monkeysamaa
38160386,2138,False,6110,False,800,tomruth
81529604,1347,True,5329,False,1107,steel_ph3no
79792793,1367,True,22864,False,1061,naminoe
91649337,1239,False,26908,False,5391,neogarfield_
33515666,2194,False,592,False,4119,maelyra_
107180792,1060,False,691,False,5157,elmatadorof93
158606725,497,False,1206,False,3825,camocreation
91732538,1114,False,70,False,5904,scorpionoirqc
85283075,1308,True,560,False,1714,eesa__
106947919,1065,False,2158,False,3809,blojahtv
138624048,697,True,4987,False,4164,azazel_os
44150648,1939,False,19372,False,2951,lasardinemasquee
72227048,1473,False,2556,False,2178,subject_tira
196708107,238,False,2665,False,3229,fwkthehellfire
48172090,1870,False,492,False,933,poohpew
89991807,1227,False,957,False,4302,stan_hursiak
85556738,1304,True,142881,False,6323,teamriturn
59788311,1658,False,4957,False,1226,marshallobob
131737771,788,False,7057,False,4126,gameur_du_43
26899684,2489,False,23604,False,6245,daser_
93245916,1219,False,70926,False,1797,tomtom
108767414,1040,False,338,False,4131,dizztah_youtubb
93723614,1214,True,74666,False,2854,ybluebox
102518586,1119,True,3593,False,1533,neimad_the_lad
132125906,790,True,10065,False,5666,priamh
118912780,940,False,7450,False,5573,jonkera7100
155799174,525,False,17488,False,1461,fleakee
67712851,1511,False,2667,False,3044,mindfuunk
130136202,804,False,558,False,5726,joohan__
121748166,910,False,11014,False,5958,mr_gamers_85
157144650,510,True,1275,False,2273,illuhe_
28332862,2422,False,19899,False,1937,flofloo2217
41085312,2044,True,3124,False,4206,milkae63
197831045,229,True,361,False,4208,gwenamine
131226643,799,False,2980,False,2871,yohan37250
43777440,1970,True,10276,False,6283,yokiie
97847742,1158,False,6777,False,971,leflamandd
68506260,1494,False,405,False,1865,mrripailloux
102246385,1111,True,12423,False,4055,kalas_gg
84136564,1312,True,2457,False,1857,nespadtv
37690348,2155,False,4088,False,2858,breum_z
44215298,1956,True,68339,False,4441,daviidmp5fr
143297096,650,True,6566,False,1024,the_reapergaming
143001943,647,False,10722,False,930,maybesarisa
82863008,1328,True,4228,False,2215,mitsub
149008319,587,False,2058,False,4790,habiibhd
38822100,2114,False,2048869,True,3356,titavion
7401758,3362,False,56851,False,3939,rezard
77445094,1391,True,6479,False,1553,snakesolidsnake
40499129,2061,False,24545,False,1445,bioxyde37
38234741,2137,False,9140,False,6397,shyvahna
27842341,2446,False,55040,False,1366,pingparadize
81461733,1350,False,179882,True,183,yaroph
28290510,2428,False,7316,False,4606,zehon
151215799,569,False,7404,False,3153,ctetard
71547902,1420,False,215,False,6093,b91120
110311641,1019,False,1133,False,5762,geralt_bain
139236778,700,True,1099,False,2203,yosstar
54253675,1588,False,941,False,2488,6volts
99089103,1151,False,3788,False,5962,poulet_gaming
27434250,2463,True,61781,False,2976,ikewolf
89282857,1268,False,25143,True,2569,moa67
49007289,1853,False,68384,False,1071,millay
104250522,1096,True,16929,False,6158,cocoteevy
189016000,279,True,5337,False,4038,studiow00d
52790815,1768,False,4553,False,599,kractys
118913413,940,True,19600,False,5832,xi_lana
54879510,1729,False,62697,False,3787,aszufail
84474341,1315,False,3372,False,5871,flaaklalicorne
41221185,2035,False,19285,False,5148,aleth3ia
132403027,781,True,3669,False,1546,starw0lves
133136230,716,False,953,False,6470,weedyz_tv
36043506,2225,True,487104,True,2468,globtopus
106511245,1069,False,1716,False,6039,drvoodka
29939795,2365,True,28345,True,2478,mryoupi
71525377,1484,True,2874,False,3667,svaljorn
132294537,787,False,6146,False,4020,fitzarthiew
108450130,1040,False,4973,False,1739,pakumaneric
2921872,3598,False,168075,True,2194,sheshounet
80856539,1356,True,9866,False,6306,yohann_chl
43043577,1991,True,4009806,True,1100,heyartv
142643977,657,True,2642,False,6509,gilga_tv
90948463,1245,False,28442,False,338,zelphus
46840860,1895,True,13369,False,6105,ashrama_live
27925968,2444,False,25192,False,3057,tenkohideyoshi
77206275,1397,False,60519,False,1912,underscorepoy
28789547,2410,True,26990,False,287,jaunegros
72558312,1467,True,13702,False,3958,sk0wp
82077757,1341,False,872,False,4089,kaldiii_and_maxi
28629460,2415,False,868026,True,2645,esl_france
140425756,685,False,170592,True,5893,letireurdudimanche
118150837,948,False,4799,False,6540,kamibzh
153501560,528,True,503,False,6478,riddou_zbleush
47998085,1873,False,398,False,3730,hawkeybe
73176123,1457,False,608110,True,2054,anoss__
42242950,2012,False,29007,False,1971,mephystoh
69266599,1516,True,6314,False,4503,chiixiee
12988191,3043,False,9287,False,4725,eleval
132213681,789,False,1306,False,4409,toadetteplayeuse
71349786,1475,True,8856,False,3268,drgamerfr
50427328,1817,False,138268,False,5438,fostwow
28269648,2430,False,7387278,True,2898,haraw
186362226,294,True,2441,False,5742,zharryonfire
157889385,498,False,10546,False,5205,kgette
22702977,2685,False,3074,False,4392,z_mym
24675578,2541,False,9128,False,485,thephoenix89
46133793,1914,False,4062,False,5060,jeff_quarantaine
137343645,724,False,1380,False,5122,damskkk
141957107,667,False,1468,False,2436,rubyy_21
118166691,932,True,3615,False,2097,lolo140
100304166,1145,True,37588,False,506,zahara_j974
80998266,1349,True,4365,False,4759,leblondm
117813517,951,False,15006,False,4928,enjoydnbcou
42599961,2000,True,9643,False,595,yuuma_tv
103137192,1104,False,8950,False,6314,pamprelune
39072773,2102,False,8533,False,5273,sorrealz
211606176,191,False,10010,False,3252,thespeedrunsquad
89195863,1251,True,3320,False,525,kelevra_tv
126868957,849,False,10162,False,5181,djenova_tv
49854216,1831,False,860,False,5570,cisco147
41931600,2021,True,525515,False,1945,shephyra
32042515,2280,True,4128354,True,4627,mr_tix
64476086,1579,False,39205,False,1993,shaytan_tv
81695645,1341,False,2831,False,1979,maxime66410
52885759,1750,False,3692,False,5777,sparda_gfx
124938446,872,False,8395,False,5353,fanatik_
88301612,1279,False,1277367,True,3286,xari
99545817,1132,False,259,False,5144,zakarius
151618973,564,True,4604,False,552,lech4k4l
121609709,913,True,14118,False,3072,docmaboull
38581394,2121,False,13217,False,5325,hawkrex
36005539,2224,False,12619,False,3930,melael
48209691,1872,True,26214,False,3186,annebgaming
63325002,1591,False,1129,False,315,thebaddodo
38310658,2134,False,12898,False,1911,superplayer02
90812139,1247,False,4519,False,2609,urieltvfr
87292413,1289,False,6297,False,5884,5884
31727676,2296,True,23369,False,3294,kokore
69435680,1515,True,5775,False,6311,xoumxoum
85506360,1304,False,2756,False,5923,karyno
57246333,1695,False,1063,False,235,zanikgames
97396374,1173,False,36443,False,4019,kaorykat
66346447,1527,False,1104,False,3056,punkylol
27943919,2438,False,10131,False,3658,linox08
90084785,1252,False,228,False,2208,dretyx_
53251099,1656,False,1184,False,1575,yatosphere
156661241,516,True,2672,False,5458,djektv
29848156,2356,True,18477,False,5089,ariesnomutv
24370773,2592,False,13082,False,6281,dxstevex
41012012,2046,True,2175,False,1126,doomer__
165395203,407,True,4973,False,5986,venomous92
206993795,206,False,1710,False,5831,nintendozfr
121674194,911,False,2440,False,2749,lralden
48250653,1869,False,491,False,4006,fruch_
67916749,1526,False,5566,False,2004,helio_dixy
151829568,562,True,6839,False,6117,madwolf_qc
156748613,517,False,3266,False,1139,psiclo
58089193,1684,False,1036,False,3171,sancanaille
86657985,1293,True,5560,False,639,angeludo_eviludo
47798528,1881,True,4890,False,2553,popeyou_
166980080,439,False,589,False,4247,ryznx_jb
207339194,205,False,1685,False,6393,frykazoide
31843362,2291,True,6993,False,4355,halmartage
62635996,1582,False,5171,False,6532,charleystrauss
117156231,948,False,2352,False,4209,digdig50460
95402903,1187,False,3461,False,6044,crashdemon53
63158766,1601,True,4531,False,2819,energix077
172032058,409,True,8178,False,17,sparklysparklyboomgirl
44088861,1942,True,669,False,6334,slivermind
53495266,1758,False,2218801,True,577,577
30136543,2351,False,31640,False,2537,kwev
16760735,2917,False,15582,False,1308,max_falco
129886814,805,True,10277,False,4288,gatynn
153338082,546,True,43136,False,80,event2give
115449439,974,True,9619,False,5486,sev_live
163698789,460,False,2849,False,2486,mhiya_tv
81796103,1338,False,1076,False,2868,tissou_73
138249807,710,False,1952,False,617,schumiii
44717388,1940,False,2060,False,2165,barfond
172497110,405,False,3889,False,2134,leucha_
41376469,2036,True,39902,False,2735,ferlinna
169687012,334,False,605,False,5664,jopiler
168889295,405,False,2044,False,1195,djinsoliune
44718429,1937,True,1058,False,2463,higeekbozo
24736903,2586,False,3629,False,5324,papygato
101351446,1118,False,780,False,45,soulasse
77057341,1400,True,73454,False,1341,cr4zzybipbiip
92342496,1230,False,24982,False,880,cobramotorsport
93041791,1221,False,9894,False,5320,nastu30
58821105,1674,True,78019,False,988,kelordur
54082400,1748,False,6615,False,3698,chrisbabe_
43877640,1968,False,6720,False,492,ry_uko
136570422,734,False,539,False,3893,zicrom08
57885157,1608,False,464,False,1149,briggs51
121172580,918,False,7840,False,4658,harleyquinntvfr
62306960,1388,False,5683,False,5937,romkent76
87599024,1286,False,42955,False,4032,gameurfifou
106659838,1061,False,1629,False,6547,ulthan3
39648040,2085,False,7017,False,6005,rul1op
37950225,2143,True,7398,False,2094,eraksist
107500403,1053,True,2684,False,1963,orevann
96811679,1179,False,19832,False,3250,xxraikkonenxx
26296633,2517,True,22951,False,728,burny84
51669069,1772,False,1426,False,4094,siradesz_
35814990,2223,False,1449,False,6353,mrpokeprout
98983770,1155,True,3025,False,3210,3210
122127972,907,True,37312,False,627,legrandherakles
31283459,2310,False,34967,False,2568,sephjul
90468874,1254,False,101854,True,5051,kosuke
82157006,1342,False,16583,False,3055,gauguin
80574857,1357,False,43031,False,5835,dams7485
32782183,2250,False,2192,False,5608,noobiesenpai
36783689,2064,False,74212,False,614,1pure_tv
105159671,1083,False,42710,False,2861,dreamyrd
42961182,1993,True,3087,False,907,leon_alex
43023956,1992,True,52458,False,6355,lemondedeshaki
50581518,1687,False,3757,False,1617,ikkikomori
90948290,1243,False,3759,False,261,aphyhentai
90850736,1219,True,5236,False,561,aathorne
45626144,1925,False,135449,False,5175,ludyvine_zg
193324549,249,False,2385,False,3870,lakshmi968
43768239,1957,False,2812,False,2628,obiwan974tv
25307174,2541,True,923,False,4077,godswarrior3
23330915,2653,False,45879,False,33,snipy_stream
28663890,2221,False,4371,False,3301,ouwnedd
61776577,1628,True,1450569,True,1670,nanardbe
40532754,2056,True,6053,False,5993,breakytt
76471690,1409,False,3058,False,3024,wynytv
133268904,776,False,35251,False,555,i_reaz
99028027,1157,False,6162,False,1239,mogzz
23957920,2608,False,955,False,1777,allester83
39227412,2100,True,4124,False,1621,cwave_tv
133262548,770,True,3057,False,1319,misterpocho22
161969958,470,False,11137,False,5584,ogane_
161526241,474,False,1988,False,5030,krhistouf
97857893,1168,False,813,False,4972,atouux
185633774,303,True,27922,False,1206,kynoverse
118812703,938,False,1237,False,4821,4821
32239414,2277,True,12543,False,4731,adearwen
64236483,1567,True,3405,False,4417,aunax3
108546025,1037,False,3003,False,786,alneuh
35063003,2235,False,8525,False,474,lo_zero
30611719,2303,False,7832,False,2260,saltadrow
135066908,740,False,12603,False,5379,wooxploof
139500145,662,False,645,False,2701,wannoutv
55002819,1730,True,15873,False,4120,tokume
62681375,1563,True,242,False,4939,742kj03
102632043,1118,True,9583,False,1040,passion_jeux_video_tv
107151967,1058,True,18568,False,226,universdeterralion
86130489,1293,False,1373,False,6451,qcchartrandxxx
172769644,401,False,18405,False,130,leuatv
142355193,662,False,2299,False,4343,twiisk
120909718,919,True,1649,False,4771,johntight
55341200,1726,True,21562,False,3598,brian_1984
26497042,2453,True,324,False,3311,julsa_
8902405,3270,False,1150212,True,2340,lorddvd
41705819,2023,True,4276,False,3411,speeders06
100867399,850,False,338,False,2992,lesliiex
39273871,2095,True,17812,False,547,myrhdin
172158126,389,False,1176,False,1225,themc166
59953057,1656,True,2706,False,1581,pimp_rice
85529731,1302,False,3220,False,2086,dultra__
38277177,2026,True,9546,False,1636,belialsama
81976448,1344,False,8197,False,2920,gts_shepard
66251591,1552,False,8646,False,4368,isedith
62754615,1609,True,8846,False,1532,kaysser_
62989856,1604,False,857781,True,3883,shisheyu_mayamoto
32701206,2259,True,13155,False,5996,darktsume
172081143,394,False,100,False,6543,drunlybouu
38252260,2136,False,27282,False,4708,frdizz
32781577,2258,False,19120,False,5370,gormran
65079822,1570,False,26964,False,998,kevrcl62
56905635,1699,False,28403,False,1582,rambolafrite
207479239,196,False,1316,False,3718,snk45
31085876,2319,False,16763,False,2155,haircoif
140706858,682,True,15022,False,409,geekgamick
80738078,1357,True,9660,False,5580,khazeo_koshida
54558524,1697,False,462,False,6452,reaper_57
82853940,1333,True,137365,False,13,aspirinegaming
24558437,2516,False,2883,False,5692,docteurclick
82303289,1340,True,3206,False,2577,razvelk
126608265,852,False,11127,False,3619,zarkiel
118724058,942,True,9467,False,2225,akaleav
185564926,295,True,1326,False,6426,zertanis_tv
66175436,1553,False,27370,False,171,mcharon
118541408,923,False,100,False,1248,nerv_luxus
102317943,927,False,361,False,6181,art3m1xg0r3
61118319,1636,False,11766,False,2386,0_yami_0
72349560,1468,False,2487,False,5617,lafoudre
73724283,1448,False,1031,False,4983,kohmar
77187922,1397,False,8023,False,384,hazensuke
84800610,1312,False,22203,False,5311,marsoin
117399010,956,True,3441,False,6030,kronamadness
92935858,1221,False,2297,False,2307,needtiger
194649169,236,True,865,False,4243,law_rence_
79360207,1372,False,26710589,True,4900,connectesport
147017379,614,False,86,False,1472,tueurdebikette
140957191,675,False,2600,False,2244,bluejoketv
136397982,692,True,454,False,447,st0uf
56534010,1695,True,1456,False,4479,jhun68200
75723471,1420,False,35701,True,5141,cyprom
86126969,1298,False,24401,False,4981,lebowloss
40568774,2056,True,22559,False,767,ez3k_tv
101400334,1059,True,908,False,6437,ratmingath
43134290,1988,False,4641,False,1608,waroose
139895115,691,True,3570,False,765,maniolya
86342196,1293,True,27615,False,5903,niiightmare
86739799,1294,True,4431,False,1145,g_n_o
57367926,1694,True,45527,False,4896,972django972
61288509,1636,True,12753,False,4833,klech101
102505215,1116,False,2181,False,2756,kebbyshow_
35386519,2243,True,4562,False,5328,saitomaster
73225293,1454,True,1760,False,5859,yakiyak_
94615922,1151,False,4941,False,5820,esteban_1296
57185825,1695,True,25445,False,2256,blackiefokka
30524372,2342,False,53499,False,375,bestiyo
135468063,746,False,1075962,True,2043,antoinedaniel
43079883,1988,False,17679,False,2528,napoleon__1er
65481907,1555,False,265,False,4510,ydol73
36911953,2189,True,5581,False,6017,colonelstrike
